Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,756.48,140.02,-0.23195425759004637,2.8940176991943973,-2.1434737609592758,73.48,14.8,-30.87,93.94,96.77,238.07
0.0005,756.45,140.02,-0.23225096356288544,2.893930432731798,-2.1429501621836775,73.48,14.83,-30.88,93.87,96.71,238.06
0.001,756.42,140.01,-0.23286182880108347,2.893895526146758,-2.1429676154761976,73.48,14.87,-30.87,93.75,96.64,238.06
0.0015,756.38,140.01,-0.23294909526368315,2.893790806391638,-2.1426883627958784,73.48,14.91,-30.86,93.67,96.56,238.06
0.002,756.34,140.0,-0.23375194671960056,2.8937035399290387,-2.1435261208368357,73.48,14.95,-30.86,93.54,96.46,238.04
0.0025,756.29,140.01,-0.2343628119577986,2.8935290070038393,-2.1433166813265965,73.48,14.99,-30.87,93.43,96.36,238.06
0.003,756.27,140.01,-0.23507839695111624,2.8933719273711596,-2.1439624531498347,73.48,15.01,-30.87,93.26,96.2,238.09
0.0035,756.23,140.02,-0.2350958502436362,2.8932497543235196,-2.143770466932115,73.48,15.06,-30.87,93.14,96.1,238.06
0.004,756.2,140.0,-0.23570671548183422,2.89319739444596,-2.144067172904954,73.48,15.09,-30.86,93.07,96.06,238.09
0.0045,756.15,140.01,-0.23567180889679432,2.8930403148132804,-2.1433864944966765,73.48,15.13,-30.87,93.02,96.03,238.12
0.005,756.11,140.0,-0.2362652208424724,2.893005408228241,-2.1430897885238376,73.48,15.18,-30.85,92.9,95.94,238.13
0.0055,756.08,139.99,-0.2368237262031106,2.8928483285955613,-2.141937871217521,73.48,15.21,-30.85,92.75,95.84,238.15
0.006,756.03,139.98,-0.23760912436650805,2.8928657818880814,-2.1425138298706794,73.48,15.26,-30.83,92.57,95.69,238.16
0.0065,756.0,139.97,-0.23876104167282428,2.8927959687180014,-2.1438926399797547,73.48,15.29,-30.83,92.36,95.5,238.19
0.007,755.97,139.96,-0.2394940799586619,2.8927785154254817,-2.1445907716805523,73.48,15.31,-30.82,92.21,95.36,238.23
0.0075,755.93,139.95,-0.23993041227166048,2.8928483285955613,-2.144782757898272,73.48,15.35,-30.81,92.0,95.18,238.25
0.008,755.89,139.96,-0.24052382421733856,2.8927436088404415,-2.145603062646709,73.48,15.39,-30.81,91.78,94.98,238.25
0.0085,755.87,139.95,-0.24087289006773743,2.8927436088404415,-2.1467200733679856,73.48,15.41,-30.81,91.56,94.78,238.13
0.009,755.84,139.94,-0.24087289006773743,2.8928134220105215,-2.1464059141026266,73.48,15.45,-30.8,91.45,94.7,238.15
0.0095,755.81,139.93,-0.23952898654370178,2.8929181417656413,-2.1424614699931195,73.48,15.48,-30.78,91.57,94.93,238.15
0.01,755.77,139.93,-0.2399653188567004,2.893005408228241,-2.1423916568230394,73.48,15.51,-30.79,91.38,94.76,238.14
0.0105,755.75,139.92,-0.24045401104725878,2.8931101279833604,-2.142862895721078,73.48,15.54,-30.77,91.11,94.52,238.14
0.011,755.71,139.91,-0.24104742299293686,2.8932323010310004,-2.1429850687687177,73.48,15.58,-30.77,90.8,94.23,238.16
0.0115,755.68,139.89,-0.24153611518349527,2.8934417405412396,-2.1432643214490366,73.48,15.6,-30.74,90.63,94.1,238.19
0.012,755.66,139.88,-0.2427578456598913,2.893511553711319,-2.1461441147148275,73.48,15.63,-30.74,90.33,93.76,238.18
0.0125,755.62,139.86,-0.24364796357840843,2.8937209932215584,-2.1474182050687833,73.48,15.66,-30.72,90.15,93.59,238.21
0.013,755.61,139.85,-0.24310691151029018,2.8938431662691984,-2.145027103993551,73.48,15.67,-30.7,90.22,93.73,238.22
0.0135,755.58,139.84,-0.2431243648028101,2.893895526146758,-2.144363878877793,73.48,15.71,-30.7,90.11,93.65,238.23
0.014,755.55,139.82,-0.24377013662604802,2.8940700590719577,-2.1450096507010312,73.48,15.74,-30.68,89.85,93.39,238.24
0.0145,755.52,139.82,-0.24459044137448532,2.8940700590719577,-2.1461266614223073,73.48,15.76,-30.67,89.57,93.12,238.28
0.015,755.49,139.81,-0.24516640002764348,2.894279498582197,-2.1463361009325466,73.48,15.79,-30.66,89.35,92.91,238.3
