Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,705.0,123.08,-0.15259413650186424,3.0645538204067635,-2.2217866844962617,73.5,28.73,-20.69,103.37,110.26,249.49
0.0005,704.94,123.05,-0.15262904308690411,3.0646585401618833,-2.22231028327186,73.5,28.79,-20.67,103.26,110.23,249.48
0.001,704.9,123.02,-0.1529432023522631,3.0648679796721225,-2.223462200578176,73.5,28.84,-20.63,103.15,110.19,249.52
0.0015,704.85,122.97,-0.15332717478770186,3.0650076060122817,-2.2256089555581293,73.5,28.88,-20.58,103.02,110.14,249.46
0.002,704.8,122.94,-0.1537460538081805,3.0651821389374816,-2.227982603340841,73.5,28.93,-20.55,102.95,110.15,249.42
0.0025,704.76,122.92,-0.15392058673337994,3.065234498815041,-2.228802908089279,73.5,28.97,-20.53,102.89,110.15,249.34
0.003,704.72,122.89,-0.15395549331841982,3.0653217652776408,-2.2292217871097573,73.5,29.01,-20.5,102.82,110.17,249.3
0.0035,704.68,122.87,-0.15406021307353948,3.065286858692601,-2.230199171490874,73.5,29.05,-20.48,102.72,110.12,249.25
0.004,704.65,122.85,-0.15440927892393833,3.0653217652776408,-2.231665248062549,73.5,29.08,-20.47,102.62,110.06,249.22
0.0045,704.6,122.85,-0.15503759745465628,3.0652694054000813,-2.2345974012058996,73.5,29.13,-20.46,102.48,109.96,249.32
0.005,704.56,122.86,-0.15587535549561354,3.065042512597322,-2.237163035206332,73.5,29.18,-20.47,102.36,109.88,249.43
0.0055,704.52,122.84,-0.1558404489105737,3.0649552461347223,-2.2375993675193304,73.5,29.21,-20.45,102.29,109.87,249.54
0.006,704.48,122.84,-0.1559800752507332,3.0649203395496825,-2.238088059709889,73.5,29.25,-20.45,102.23,109.87,249.45
0.0065,704.46,122.83,-0.15610224829837285,3.0647981665020425,-2.2387338315331267,73.5,29.27,-20.45,102.12,109.79,249.57
0.007,704.43,122.83,-0.15639895427121187,3.064536367114244,-2.2399206554244824,73.5,29.3,-20.44,101.97,109.7,249.5
0.0075,704.42,122.82,-0.15690509975429023,3.0647981665020425,-2.2429051684453927,73.5,29.32,-20.44,101.78,109.5,249.48
0.008,704.39,122.82,-0.15695745963185007,3.064990152719762,-2.2444759647721875,73.5,29.35,-20.44,101.66,109.41,249.45
0.0085,704.38,122.81,-0.1568876464617703,3.064850526379603,-2.2443363384320283,73.5,29.35,-20.42,101.65,109.46,249.44
0.009,704.37,122.81,-0.15711453926452956,3.0649726994272424,-2.246291107194262,73.5,29.36,-20.42,101.47,109.29,249.43
0.0095,704.36,122.81,-0.15739379194484865,3.065042512597322,-2.2466576263371807,73.5,29.37,-20.43,101.42,109.33,249.43
