Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,704.06,119.0,-0.23438026525031852,3.0989717132560917,-2.131430989120515,74.28,29.88,-19.65,98.68,104.59,243.98
0.0005,703.76,118.98,-0.23858650874762485,3.100071270684848,-2.136370270903659,74.28,30.18,-19.63,98.08,104.01,243.73
0.001,703.3,119.06,-0.24104742299293686,3.100612322752966,-2.132338560331552,74.28,30.64,-19.72,98.04,104.15,243.94
0.0015,703.01,118.93,-0.24483478746976456,3.1022529322498413,-2.1349740075020636,74.28,30.93,-19.59,97.67,103.84,243.73
0.002,702.69,118.97,-0.24563763892568194,3.103143050168358,-2.1285511958547243,74.28,31.25,-19.62,97.88,104.23,243.93
0.0025,702.2,118.97,-0.2472782484225566,3.104068074671915,-2.122512356642824,74.28,31.74,-19.63,98.0,104.52,243.77
0.003,701.93,118.9,-0.25188591764782164,3.1063544559920278,-2.1290398880452828,74.28,32.01,-19.55,97.41,103.92,243.93
0.0035,701.51,119.01,-0.25436428518565357,3.107174760740465,-2.124118059554659,74.28,32.43,-19.67,97.59,104.29,243.8
0.004,701.1,118.95,-0.2596700861117163,3.109077169625139,-2.1307154041271974,74.28,32.83,-19.6,97.05,103.76,243.88
0.0045,700.8,118.96,-0.26429520862950134,3.1103861665641346,-2.1330192387398297,74.28,33.13,-19.61,96.92,103.69,243.79
0.005,700.3,119.07,-0.26705282884765236,3.1116951635031302,-2.1316578819232745,74.28,33.63,-19.73,96.95,103.86,243.67
0.0055,699.97,119.01,-0.2686410784669672,3.1138070118980434,-2.1248336445479765,74.28,33.96,-19.67,97.41,104.55,243.72
0.006,699.49,119.18,-0.27591910144778353,3.1143306106736417,-2.1331763183725094,74.28,34.44,-19.84,96.82,103.93,243.53
0.0065,699.13,119.18,-0.2798809988498107,3.1160584866331162,-2.133909356658347,74.28,34.8,-19.83,96.69,103.88,243.65
0.007,698.68,119.28,-0.2882934858444234,3.1172278572319527,-2.1380108804005338,74.28,35.25,-19.94,96.64,103.93,243.45
0.0075,698.24,119.39,-0.2938261795732454,3.11803070868787,-2.137626907965095,74.28,35.69,-20.04,96.52,103.9,243.61
0.008,697.97,119.23,-0.3031462377788951,3.120282183422942,-2.1399656491627677,74.28,35.97,-19.89,96.72,104.16,243.54
0.0085,697.27,119.75,-0.31470031742709753,3.118240148198109,-2.1386042923462116,74.28,36.66,-20.41,96.65,104.12,243.57
0.009,697.01,119.6,-0.32222268650319313,3.1205614361032614,-2.1386741055162917,74.28,36.93,-20.26,96.7,104.22,243.6
0.0095,696.13,120.28,-0.3279648197422545,3.1178387224701507,-2.1346773015292246,74.28,37.8,-20.93,96.43,104.0,243.53
0.01,696.03,120.01,-0.3370928917301848,3.1209279552461804,-2.141536445489562,74.28,37.91,-20.66,96.54,104.12,243.61
0.0105,695.16,120.65,-0.33981560536329597,3.1178212691776306,-2.137923613937934,74.28,38.77,-21.31,96.51,104.05,243.51
0.011,694.85,120.57,-0.35074136648078047,3.1202298235453827,-2.1433341346191166,74.28,39.08,-21.22,96.38,104.04,243.59
0.0115,694.19,121.02,-0.3518932837870967,3.119165172701666,-2.1372080289446163,74.28,39.75,-21.68,96.4,104.17,243.37
0.012,693.45,121.4,-0.36203364674118377,3.1185194008784283,-2.1415189921970423,74.28,40.48,-22.06,96.7,104.59,243.51
0.0125,692.98,121.48,-0.36623989023849013,3.1196189583071847,-2.140541607815926,74.28,40.95,-22.14,96.78,104.78,243.22
0.013,692.3,121.91,-0.3713537049468335,3.118955733191427,-2.1412222862242034,74.28,41.63,-22.56,96.63,104.72,243.31
0.0135,691.7,122.01,-0.3809355625402824,3.120055290620183,-2.1430723352313175,74.28,42.24,-22.67,97.05,105.31,243.3
0.014,691.05,122.29,-0.38727110772502177,3.1199854774501032,-2.149076267858178,74.28,42.88,-22.95,96.38,104.61,243.04
0.0145,690.33,122.69,-0.3974812838491886,3.1186939338036272,-2.152915992212565,74.28,43.61,-23.34,96.36,104.68,243.15
0.015,689.55,122.99,-0.40619047681664033,3.1187637469737073,-2.1553245465803177,74.28,44.38,-23.64,96.54,104.99,243.2
0.0155,688.88,123.21,-0.4172209576892445,3.118851013436307,-2.1594435236150242,74.28,45.06,-23.86,96.44,105.0,243.17
0.016,688.11,123.53,-0.4227361981255466,3.118170335028029,-2.1593911637374643,74.28,45.82,-24.19,96.33,104.98,242.93
0.0165,687.31,123.9,-0.42954298220832443,3.1170358710142327,-2.159111911057145,74.28,46.62,-24.56,96.2,104.99,243.0
0.017,686.48,124.19,-0.4379554692029371,3.116669351871314,-2.160420907996141,74.28,47.46,-24.84,96.18,105.06,243.1
0.0175,685.59,124.55,-0.44636795619754976,3.1159537668779964,-2.161572825302457,74.28,48.35,-25.21,96.2,105.22,242.99
0.018,684.67,124.89,-0.4528605810149687,3.1153254483472788,-2.161066679819379,74.28,49.27,-25.54,96.11,105.28,242.91
0.0185,683.74,125.25,-0.46071456264894317,3.1143655172586815,-2.1608921468941795,74.28,50.2,-25.9,95.96,105.29,242.86
0.019,682.71,125.61,-0.46682321503092333,3.113667385557884,-2.1598624026355027,74.28,51.22,-26.27,95.86,105.33,242.82
0.0195,681.69,125.98,-0.4761258199440531,3.1129343472720463,-2.1596878697103032,74.28,52.24,-26.64,95.82,105.55,242.79
0.02,680.62,126.4,-0.48621382302058036,3.1117126167956504,-2.1612935726221383,74.28,53.31,-27.06,95.7,105.64,242.71
0.0205,679.54,126.77,-0.4954815213486702,3.110700325829493,-2.162951635411533,74.28,54.4,-27.43,95.58,106.24,242.63
0.021,678.37,127.2,-0.5043827005338413,3.1091469827952185,-2.163527594064691,74.28,55.57,-27.86,95.48,106.44,242.58
0.0215,677.14,127.63,-0.5169490711482004,3.1076459996385037,-2.166494653793081,74.28,56.79,-28.28,95.38,106.66,242.5
0.022,675.89,128.09,-0.5332155397767876,3.1061973763593484,-2.1713990289911855,74.28,58.05,-28.75,95.33,106.86,242.4
0.0225,674.6,128.55,-0.5431988230981952,3.1048534728353125,-2.172062254106943,74.28,59.33,-29.21,95.15,107.07,242.33
0.023,673.3,128.99,-0.5526236010589646,3.1032477699234775,-2.1716608283789847,74.28,60.64,-29.65,94.97,107.19,242.38
0.0235,671.85,129.48,-0.5691867756603908,3.1016769735966827,-2.177594947835765,74.28,62.08,-30.14,94.79,107.34,242.31
0.024,670.47,129.96,-0.5753477879199308,3.100717042508086,-2.173249077998299,74.28,63.46,-30.61,94.71,107.56,242.11
0.0245,668.95,130.43,-0.5944416899367486,3.0996523916643697,-2.181103059632274,74.28,64.99,-31.09,94.64,107.92,242.13
0.025,667.46,130.9,-0.6055768905644726,3.0983433947253736,-2.180108221958637,74.28,66.47,-31.55,94.53,108.1,241.99
0.0255,665.85,131.39,-0.6241122872206523,3.0974183702218165,-2.1850998636193406,74.28,68.09,-32.04,94.65,108.78,241.99
0.026,664.25,131.89,-0.639890063658681,3.09647589242574,-2.189637719674526,74.28,69.69,-32.54,94.42,108.85,241.77
0.0265,662.54,132.44,-0.6557551065593096,3.094817829636345,-2.194960973893109,74.28,71.39,-33.09,94.23,108.87,241.73
0.027,660.75,132.96,-0.672527720670975,3.0938229919627083,-2.1990624976352953,74.28,73.18,-33.61,94.1,109.0,241.73
0.0275,658.94,133.55,-0.6909409442795152,3.0921474758807936,-2.204106499173559,74.28,74.99,-34.21,93.93,109.07,241.63
0.028,657.12,134.16,-0.707643745221101,3.0902276137036,-2.209272673759462,74.28,76.81,-34.82,93.76,109.07,241.46
0.0285,655.17,134.78,-0.7273659657686368,3.0886044574992453,-2.2157303919918414,74.28,78.77,-35.44,93.63,108.24,241.36
