Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.017,661.6,181.89,-0.21099285327359452,3.0047937468184776,-2.4057443876564637,105.8,11.3,-17.94,75.5,68.89,163.1
0.0175,661.57,181.87,-0.21120229278383384,3.0049159198661175,-2.406529785819861,105.8,11.33,-17.91,75.48,68.89,163.07
0.018,661.62,181.88,-0.21135937241651329,3.0047588402334378,-2.4065646924049013,105.8,11.29,-17.93,75.47,68.9,163.05
0.0185,661.58,181.89,-0.21146409217163295,3.0047239336483975,-2.407193010935619,105.8,11.32,-17.94,75.44,68.86,163.1
0.019,661.56,181.88,-0.21160371851179252,3.004671573770838,-2.407821329466337,105.8,11.34,-17.93,75.42,68.85,163.08
0.0195,661.55,181.89,-0.21158626521927257,3.004636667185798,-2.4081529420242163,105.8,11.35,-17.94,75.41,68.85,163.07
0.02,661.56,181.9,-0.21181315802203182,3.0044970408456386,-2.4082053019017757,105.8,11.34,-17.95,75.41,68.86,163.13
0.0205,661.55,181.89,-0.21230185021259024,3.0046017606007585,-2.4091652329903726,105.8,11.35,-17.94,75.39,68.85,163.08
0.021,661.53,181.88,-0.21219713045747057,3.0046017606007585,-2.409339765915572,105.8,11.37,-17.93,75.39,68.85,163.12
0.0215,661.52,181.89,-0.2124414765527498,3.0045144941381583,-2.4095666587183313,105.8,11.38,-17.94,75.38,68.86,163.1
0.022,661.51,181.9,-0.21282544898818856,3.0044272276755586,-2.410666216147088,105.8,11.39,-17.95,75.34,68.81,163.07
0.0225,661.51,181.91,-0.21282544898818856,3.004357414505479,-2.4109978287049665,105.8,11.39,-17.96,75.33,68.82,163.03
0.023,661.45,181.89,-0.21334904776378685,3.004619213893278,-2.4122893723514425,105.8,11.46,-17.94,75.3,68.8,163.08
0.0235,661.51,181.9,-0.2132792345937071,3.004462134260599,-2.4123242789364827,105.8,11.4,-17.95,75.3,68.81,163.07
0.024,661.47,181.91,-0.21361084715158601,3.0043923210905192,-2.41298750405224,105.8,11.44,-17.96,75.27,68.79,163.08
0.0245,661.45,181.89,-0.21383773995434527,3.0044446809680787,-2.413354023195159,105.8,11.45,-17.94,75.26,68.79,163.06
0.025,661.44,181.93,-0.21383773995434527,3.0042352414578395,-2.413406383072719,105.8,11.47,-17.97,75.24,68.81,163.08
0.0255,661.46,181.92,-0.2142566189748239,3.0042352414578395,-2.4139823417258772,105.8,11.44,-17.97,75.23,68.81,163.04
0.026,661.45,181.92,-0.2138900998319051,3.0042003348727992,-2.413964888433357,105.8,11.45,-17.97,75.22,68.81,163.03
0.0265,661.41,181.94,-0.21446605848506323,3.00406070853264,-2.4145059405014755,105.8,11.49,-17.99,75.21,68.8,163.02
0.027,661.39,181.95,-0.21464059141026265,3.0039734420700404,-2.414732833304235,105.8,11.51,-18.0,75.19,68.84,162.97
0.0275,661.39,181.96,-0.21481512433546207,3.003851269022401,-2.4152738853723528,105.8,11.51,-18.0,75.17,68.82,162.97
0.028,661.4,181.95,-0.215146736893341,3.0039036288999603,-2.4159371104881107,105.8,11.5,-17.99,75.16,68.81,162.95
0.0285,661.38,181.96,-0.21546089615869998,3.003868722314921,-2.4162512697534697,105.8,11.52,-18.0,75.15,68.85,162.91
0.029,661.38,181.95,-0.2155830692063396,3.0039210821924804,-2.4169843080393076,105.8,11.53,-18.0,75.14,68.84,162.92
0.0295,661.36,181.95,-0.21617648115201765,3.0038338157298807,-2.4181536786381437,105.8,11.54,-18.0,75.12,68.84,162.94
0.03,661.34,181.96,-0.21624629432209744,3.0039210821924804,-2.4186947307062616,105.8,11.57,-18.0,75.09,68.85,162.91
0.0305,661.34,181.98,-0.2169095194378553,3.003729095974761,-2.4192532360669,105.8,11.57,-18.02,75.08,68.84,162.91
0.031,661.33,181.97,-0.2165953601724963,3.0038338157298807,-2.4196372085023388,105.8,11.57,-18.02,75.05,68.82,162.9
0.0315,661.3,181.98,-0.21685715956029547,3.0039385354850006,-2.4200735408153373,105.8,11.6,-18.03,75.04,68.85,162.87
0.032,661.31,181.99,-0.2172411319957342,3.003851269022401,-2.4209636587338546,105.8,11.59,-18.04,75.01,68.82,162.89
0.0325,661.29,181.99,-0.21766001101621285,3.00400834865508,-2.4215919772645726,105.8,11.62,-18.04,74.99,68.85,162.86
0.033,661.25,181.99,-0.21809634332921143,3.00414797499524,-2.423232586761447,105.8,11.66,-18.03,74.95,68.81,162.86
0.0335,661.25,181.99,-0.21853267564221002,3.0042526947503596,-2.4240179849248444,105.8,11.65,-18.04,74.92,68.79,162.89
0.034,661.22,182.02,-0.21851522234969006,3.00416542828776,-2.4233198532240467,105.8,11.69,-18.06,74.93,68.84,162.87
0.0345,661.23,182.02,-0.21855012893472994,3.00416542828776,-2.424209971142564,105.8,11.67,-18.06,74.88,68.82,162.85
0.035,661.19,182.01,-0.2192133540504878,3.004357414505479,-2.42536188844888,105.8,11.71,-18.06,74.86,68.82,162.87
0.0355,661.2,182.02,-0.21954496660836673,3.0042177881653194,-2.4257284075917993,105.8,11.7,-18.07,74.83,68.8,162.83
0.036,661.17,182.0,-0.21956241990088665,3.004654120478318,-2.4257633141768387,105.8,11.74,-18.05,74.81,68.82,162.85
0.0365,661.17,182.03,-0.21980676599616586,3.0045319474306784,-2.4261647399047974,105.8,11.74,-18.07,74.8,68.81,162.85
0.037,661.13,182.02,-0.22029545818672427,3.004654120478318,-2.426496352462676,105.8,11.78,-18.07,74.78,68.81,162.83
0.0375,661.12,182.03,-0.22057471086704336,3.0045319474306784,-2.4267930584355155,105.8,11.78,-18.08,74.76,68.81,162.85
0.038,661.1,182.03,-0.22045253781940377,3.004689027063358,-2.426897778190635,105.8,11.8,-18.08,74.73,68.78,162.82
0.0385,661.09,182.04,-0.2206270707446032,3.004671573770838,-2.4270024979457547,105.8,11.82,-18.09,74.72,68.81,162.83
0.039,661.08,182.04,-0.22073179049972286,3.004654120478318,-2.427403923673714,105.8,11.82,-18.09,74.71,68.81,162.81
0.0395,661.06,182.04,-0.2212728425678411,3.004636667185798,-2.4273515637961536,105.8,11.85,-18.09,74.69,68.81,162.81
0.04,661.06,182.05,-0.22142992220052057,3.0045494007231985,-2.427595909891433,105.8,11.84,-18.1,74.68,68.83,162.81
0.0405,661.03,182.04,-0.22193606768359894,3.0047413869409176,-2.4281369619595514,105.8,11.87,-18.09,74.65,68.81,162.8
0.041,661.0,182.05,-0.22160445512572,3.004654120478318,-2.4284685745174297,105.8,11.9,-18.1,74.62,68.8,162.77
0.0415,660.98,182.07,-0.22181389463595932,3.004357414505479,-2.4284162146398702,105.8,11.92,-18.12,74.62,68.83,162.77
0.042,660.98,182.07,-0.22156954854068014,3.0042701480428793,-2.4280671487894714,105.8,11.93,-18.12,74.6,68.82,162.8
0.0425,660.96,182.08,-0.22207569402375849,3.0051602659613965,-2.4298124780414656,105.8,11.94,-18.13,74.58,68.82,162.43
0.043,660.95,182.09,-0.22190116109855906,3.0038861756074406,-2.428800187075309,105.8,11.96,-18.14,74.57,68.81,162.74
0.0435,660.93,182.1,-0.2221629604863582,3.0035894696346013,-2.4289572667079886,105.8,11.97,-18.15,74.55,68.81,162.78
0.044,660.94,182.13,-0.22190116109855906,3.003135684029083,-2.428835093660349,105.8,11.97,-18.17,74.54,68.81,162.76
0.0445,660.93,182.14,-0.22214550719383827,3.002926244518844,-2.429323785850907,105.8,11.97,-18.19,74.54,68.81,162.75
0.045,660.95,182.15,-0.22233749341155765,3.002472458913325,-2.429917197796585,105.8,11.96,-18.2,74.51,68.79,162.74
0.0455,660.96,182.16,-0.22326251791511464,3.0021932062330063,-2.430946942055262,105.8,11.94,-18.21,74.5,68.79,162.69
0.046,660.95,182.19,-0.2228087323095961,3.0016870607499277,-2.431016755225342,105.8,11.95,-18.24,74.47,68.76,162.69
0.0465,660.99,182.21,-0.22315779815999498,3.0011983685593693,-2.4319766863139387,105.8,11.91,-18.26,74.48,68.76,162.66
0.047,660.99,182.24,-0.22282618560211603,3.0005525967361315,-2.431156381565501,105.8,11.92,-18.29,74.47,68.76,162.62
0.0475,660.99,182.25,-0.22403046278599215,3.000098811130613,-2.433338043130494,105.8,11.91,-18.3,74.45,68.72,162.6
0.048,661.02,182.27,-0.22368139693559327,2.999330866259735,-2.4327795377698562,105.8,11.88,-18.32,74.44,68.7,162.57
0.0485,661.03,182.3,-0.22385592986079272,2.9986327345589374,-2.4333205898379746,105.8,11.87,-18.35,74.41,68.67,162.51
0.049,661.04,182.32,-0.2237337568131531,2.9980567759057797,-2.4328842575249756,105.8,11.87,-18.37,74.44,68.7,162.52
0.0495,661.08,182.34,-0.2241002759560719,2.9974284573750616,-2.434297974219091,105.8,11.82,-18.39,74.41,68.65,162.41
0.05,661.09,182.37,-0.22439698192891094,2.9968175921368636,-2.4344201472667306,105.8,11.81,-18.41,74.41,68.65,162.4
0.0505,661.1,182.39,-0.22476350107182977,2.996189273606146,-2.4351531855525685,105.8,11.81,-18.44,74.42,68.65,162.37
0.051,661.12,182.4,-0.22430971546631123,2.9956656748305477,-2.435275358600208,105.8,11.78,-18.45,74.42,68.65,162.33
0.0515,661.13,182.43,-0.22439698192891094,2.9949326365447098,-2.435572064573047,105.8,11.78,-18.48,74.42,68.64,162.3
0.052,661.15,182.44,-0.22488567411946936,2.9943915844765914,-2.4359385837159655,105.8,11.76,-18.49,74.43,68.66,162.28
0.0525,661.16,182.47,-0.22476350107182977,2.9936236396057136,-2.4362701962738447,105.8,11.74,-18.52,74.43,68.65,162.21
0.053,661.18,182.49,-0.22476350107182977,2.9914070714556815,-2.434943746042329,105.8,11.73,-18.54,74.44,68.65,162.57
0.0535,661.19,182.51,-0.22451915497655056,2.9907787529249634,-2.434926292749809,105.8,11.72,-18.55,74.43,68.64,162.55
0.054,661.2,182.52,-0.22504275375214886,2.9915466977958407,-2.437299940532521,105.8,11.71,-18.56,74.44,68.66,162.16
0.0545,661.2,182.52,-0.22471114119426994,2.9898013685438465,-2.4367239818793633,105.8,11.7,-18.57,74.42,68.64,162.49
0.055,661.2,182.54,-0.22516492679978845,2.989138143428088,-2.437212674069922,105.8,11.7,-18.59,74.4,68.61,162.49
0.0555,661.21,182.55,-0.22499039387458902,2.98871926440761,-2.437090501022282,105.8,11.69,-18.59,74.43,68.63,162.45
0.056,661.21,182.55,-0.22551399265018732,2.9883003853871313,-2.437928259063239,105.8,11.69,-18.6,74.39,68.63,162.43
0.0565,661.22,182.56,-0.2255488992352272,2.9877942399040527,-2.438416951253798,105.8,11.69,-18.61,74.37,68.59,162.42
0.057,661.21,182.56,-0.22575833874546652,2.987514987223734,-2.4391674428321553,105.8,11.69,-18.61,74.36,68.57,162.33
0.0575,661.2,182.57,-0.22575833874546652,2.9871310147882952,-2.4390452697845157,105.8,11.7,-18.62,74.35,68.59,162.32
0.058,661.23,182.57,-0.22553144594270727,2.986764495645376,-2.439010363199476,105.8,11.67,-18.62,74.34,68.6,162.27
0.0585,661.22,182.57,-0.22593287167066597,2.9864503363800172,-2.4391325362471155,105.8,11.68,-18.62,74.31,68.59,162.26
0.059,661.22,182.57,-0.2262644842285449,2.986188536992218,-2.4397783080703532,105.8,11.68,-18.62,74.3,68.59,162.22
0.0595,661.22,182.57,-0.22638665727618448,2.98569984480166,-2.4390976296620757,105.8,11.68,-18.62,74.29,68.61,162.22
0.06,661.2,182.57,-0.2266310033714637,2.9854554987063806,-2.4394117889274347,105.8,11.7,-18.62,74.26,68.6,162.19
0.0605,661.17,182.57,-0.2268753494667429,2.9852286059036213,-2.4400226541656327,105.8,11.73,-18.62,74.22,68.55,162.23
0.061,661.19,182.56,-0.2269626159293426,2.9851762460260614,-2.439149989539635,105.8,11.71,-18.61,74.21,68.56,162.19
0.0615,661.15,182.58,-0.22710224226950218,2.9849318999307823,-2.438731110519157,105.8,11.76,-18.62,74.17,68.56,162.18
0.062,661.12,182.57,-0.2270847889769822,2.984914446638262,-2.4388358302742765,105.8,11.78,-18.62,74.13,68.54,162.2
0.0625,661.13,182.55,-0.22776546738526002,2.984896993345742,-2.439115082954596,105.8,11.78,-18.6,74.09,68.53,162.21
0.063,661.11,182.55,-0.22814943982069874,2.985001713100862,-2.438888190151836,105.8,11.79,-18.6,74.04,68.51,162.2
0.0635,661.07,182.55,-0.22823670628329848,2.9851238861485014,-2.4389230967368762,105.8,11.83,-18.6,74.0,68.5,162.2
0.064,661.07,182.55,-0.22898719786165603,2.9851762460260614,-2.4394466955124745,105.8,11.83,-18.6,73.95,68.49,162.23
0.0645,661.02,182.55,-0.22937117029709478,2.9853507789512608,-2.4397957613628733,105.8,11.88,-18.6,73.88,68.45,162.23
0.065,660.98,182.54,-0.23005184870537257,2.98568239150914,-2.4405637062337506,105.8,11.92,-18.59,73.85,68.45,162.28
0.0655,660.95,182.54,-0.23008675529041245,2.985996550774499,-2.440127373920752,105.8,11.96,-18.58,73.81,68.44,162.26
0.066,660.9,182.53,-0.2307325271136504,2.986467789672537,-2.441139664886909,105.8,12.0,-18.58,73.76,68.41,162.28
0.0665,660.85,182.53,-0.2314306588144481,2.986799402230416,-2.4419948762203862,105.8,12.05,-18.58,73.71,68.38,162.3
0.067,660.84,182.53,-0.23146556539948798,2.987078654910735,-2.441645810369987,105.8,12.06,-18.58,73.67,68.37,162.32
0.0675,660.75,182.55,-0.2320066174676062,2.9873230010060143,-2.4422043157306255,105.8,12.15,-18.59,73.64,68.36,162.34
0.068,660.74,182.54,-0.23239058990304498,2.987689520148933,-2.4429897138940233,105.8,12.16,-18.59,73.59,68.32,162.39
0.0685,660.7,182.54,-0.2331759880664424,2.9879338662442123,-2.4428326342613436,105.8,12.21,-18.59,73.56,68.35,162.41
0.069,660.64,182.54,-0.2333679742841618,2.988352745264691,-2.443234059989302,105.8,12.26,-18.59,73.51,68.3,162.39
0.0695,660.61,182.54,-0.2343628119577986,2.98859709135997,-2.444159084492859,105.8,12.3,-18.59,73.46,68.29,162.48
0.07,660.57,182.54,-0.23485150414835698,2.988841437455249,-2.4443510707105784,105.8,12.33,-18.59,73.42,68.28,162.54
0.0705,660.52,182.55,-0.2350260370735564,2.989120690135569,-2.4445954168058575,105.8,12.38,-18.59,73.36,68.25,162.54
0.071,660.48,182.54,-0.23588124840703364,2.9895046625710076,-2.445572801186975,105.8,12.43,-18.58,73.31,68.24,162.56
0.0715,660.48,182.54,-0.2361081412097929,2.9897141020812468,-2.4464454658129715,105.8,12.43,-18.59,73.25,68.2,162.55
0.072,660.37,182.54,-0.23649211364523168,2.990202794271805,-2.446637452030691,105.8,12.53,-18.58,73.2,68.17,162.51
0.0725,660.4,182.54,-0.23771384412162766,2.990220247564325,-2.4484525944527653,105.8,12.5,-18.58,73.12,68.12,162.56
0.073,660.34,182.54,-0.23808036326454649,2.9903075140269246,-2.448435141160245,105.8,12.57,-18.59,73.07,68.1,162.55
0.0735,660.31,182.54,-0.23788837704682714,2.9904995002446437,-2.4486271273779643,105.8,12.59,-18.59,73.0,68.04,162.51
0.074,660.28,182.54,-0.23890066801298385,2.9916165109659207,-2.4500932039496397,105.8,12.62,-18.58,72.95,68.03,162.21
0.0745,660.29,182.54,-0.23930209374094252,2.991511791210801,-2.449220539323643,105.8,12.62,-18.59,72.89,68.0,162.22
0.075,660.25,182.56,-0.23956389312874168,2.9912325385304817,-2.4494823387114417,105.8,12.65,-18.61,72.82,67.97,162.21
0.0755,660.24,182.55,-0.2399827721492203,2.991023099020242,-2.448103528602366,105.8,12.67,-18.6,72.79,67.98,162.21
0.076,660.27,182.56,-0.2405412775098585,2.990534406829684,-2.4481907950649657,105.8,12.63,-18.61,72.7,67.92,162.23
0.0765,660.25,182.57,-0.24092524994529727,2.98882398416273,-2.4467770783708507,105.8,12.66,-18.62,72.65,67.91,162.49
0.077,660.23,182.58,-0.24153611518349527,2.988387651849731,-2.446689811908251,105.8,12.68,-18.63,72.59,67.89,162.45
0.0775,660.22,182.6,-0.24181536786381436,2.9876546135638935,-2.446707265200771,105.8,12.69,-18.65,72.51,67.83,162.53
0.078,660.24,182.61,-0.24239132651697248,2.986904121985536,-2.4466549053232107,105.8,12.66,-18.66,72.46,67.8,162.45
0.0785,660.23,182.63,-0.24317672468036994,2.985856924434339,-2.4470912376362097,105.8,12.67,-18.68,72.39,67.75,162.45
0.079,660.23,182.64,-0.24383994979612778,2.984966806515822,-2.4477370094594475,105.8,12.67,-18.69,72.35,67.73,162.4
0.0795,660.25,182.66,-0.24401448272132722,2.984059235304785,-2.448574767500405,105.8,12.66,-18.71,72.27,67.63,162.38
0.08,660.23,182.69,-0.24462534795952523,2.9829247712909885,-2.448801660303164,105.8,12.67,-18.74,72.23,67.61,162.34
0.0805,660.26,182.71,-0.24520130661268336,2.9818601204472723,-2.4490110998134034,105.8,12.64,-18.76,72.17,67.56,162.32
0.081,660.28,182.74,-0.2458645317284412,2.9804638570456765,-2.4490110998134034,105.8,12.63,-18.79,72.13,67.53,162.28
0.0815,660.26,182.76,-0.24621359757884007,2.9789977804740015,-2.448278061527566,105.8,12.64,-18.81,72.08,67.51,162.36
0.082,660.29,182.8,-0.24663247659931872,2.9765543195212096,-2.447178504098809,105.8,12.61,-18.84,72.04,67.47,162.56
0.0825,660.34,182.84,-0.24713862208239706,2.9749660699018947,-2.4469690645885698,105.8,12.57,-18.89,71.99,67.43,162.51
0.083,660.34,182.87,-0.24748768793279594,2.9732207406499005,-2.4458520538672937,105.8,12.56,-18.92,71.98,67.44,162.53
0.0835,660.38,182.92,-0.24778439390563495,2.9713532383502663,-2.445101562288936,105.8,12.52,-18.97,71.92,67.38,162.45
0.084,660.4,182.97,-0.2481683663410737,2.9698697084860712,-2.445136468873976,105.8,12.5,-19.02,71.88,67.35,162.41
0.0845,660.46,183.04,-0.24883159145683156,2.9682814588667563,-2.444804856316097,105.8,12.44,-19.09,71.83,67.27,162.35
0.085,660.49,183.12,-0.2501929482733872,2.967181901438,-2.447911542384647,105.8,12.41,-19.17,71.74,67.16,162.36
0.0855,660.52,183.17,-0.2508212668041051,2.966588489492322,-2.4486445806704844,105.8,12.38,-19.22,71.69,67.11,162.33
0.086,660.56,183.23,-0.25120523923954385,2.966169610471843,-2.4495521518815213,105.8,12.34,-19.28,71.66,67.07,162.3
0.0865,660.62,183.31,-0.2524444230084598,2.965296945845846,-2.4508786021130375,105.8,12.28,-19.36,71.62,67.01,162.31
0.087,660.65,183.36,-0.25698227906364507,2.9645290009749683,-2.455329191705623,105.8,12.25,-19.41,71.59,66.94,162.36
0.0875,660.69,183.43,-0.25631905394788723,2.963656336348971,-2.4546136067123054,105.8,12.22,-19.48,71.56,66.9,162.34
0.088,660.7,183.49,-0.2565983066282063,2.9626265920902948,-2.454369260617026,105.8,12.2,-19.54,71.53,66.83,162.36
0.0885,660.74,183.54,-0.25640632041048694,2.9617015675867377,-2.454037648059147,105.8,12.16,-19.59,71.5,66.77,162.37
0.089,660.78,183.6,-0.25532421627425045,2.96091616942334,-2.4541598211067868,105.8,12.12,-19.65,71.45,66.6,162.39
0.0895,660.81,183.67,-0.25649358687308665,2.9599213317497037,-2.455974963528861,105.8,12.09,-19.72,71.39,66.5,162.33
0.09,660.83,183.72,-0.25696482577112517,2.959101027001266,-2.4580344520462143,105.8,12.07,-19.77,71.33,66.37,162.35
0.0905,660.87,183.81,-0.2581341963699613,2.957652403722111,-2.4579297322910945,105.8,12.03,-19.86,71.31,66.38,162.34
0.091,660.9,183.88,-0.259478099893997,2.9568146456811535,-2.4610015117746045,105.8,12.0,-19.93,71.2,66.21,162.32
0.0915,660.96,183.98,-0.2604554842751138,2.955418382279558,-2.4621883356659606,105.8,11.95,-20.03,71.13,66.08,162.24
0.092,661.02,184.09,-0.2615026818263104,2.9539523057078827,-2.46232796200612,105.8,11.88,-20.14,71.09,66.05,162.27
0.0925,661.05,184.21,-0.2629163985204258,2.9524862291362073,-2.4636020523600757,105.8,11.85,-20.26,71.02,65.94,162.23
0.093,661.09,184.29,-0.26244515962238735,2.9514913914625707,-2.4640209313805546,105.8,11.81,-20.34,70.96,65.85,162.14
0.0935,661.09,184.39,-0.2665292300720541,2.9500602214759355,-2.469134746088898,105.8,11.81,-20.44,70.85,65.7,162.16
0.094,661.12,184.49,-0.2666164965346538,2.94852433173418,-2.4692569191365377,105.8,11.78,-20.54,70.77,65.57,162.12
0.0945,661.1,184.59,-0.268082573106329,2.9468662689447855,-2.470653182538133,105.8,11.8,-20.64,70.67,65.46,162.19
0.095,661.09,184.71,-0.2706831136918006,2.9451732995703517,-2.473742415314163,105.8,11.81,-20.76,70.55,65.25,162.16
0.0955,661.05,184.89,-0.27598891461786335,2.9427298386175593,-2.478193004906749,105.8,11.85,-20.94,70.45,65.07,162.24
0.096,661.08,185.1,-0.2767394061962209,2.939710419011609,-2.4784722575870677,105.8,11.83,-21.15,70.35,64.97,162.27
0.0965,661.03,185.29,-0.27951447970689186,2.9369527987934583,-2.4816138502406577,105.8,11.87,-21.34,70.23,64.89,162.29
0.097,660.96,185.48,-0.2835985501565586,2.934404618085546,-2.4852092284997656,105.8,11.95,-21.53,70.1,64.8,162.3
0.0975,660.87,185.72,-0.28869491157238203,2.9316819044524354,-2.4883508211533556,105.8,12.03,-21.77,69.97,64.74,162.32
0.098,660.72,185.96,-0.2966012530839164,2.9289940974043636,-2.4944420202428157,105.8,12.18,-22.0,69.82,64.64,162.41
0.0985,660.54,186.29,-0.30569441848680684,2.925485985607855,-2.4997652744613985,105.8,12.36,-22.34,69.64,64.57,162.46
0.099,660.27,186.72,-0.3155729820530947,2.9211226624778694,-2.504425303564223,105.8,12.63,-22.77,69.42,64.5,162.34
0.0995,660.08,187.21,-0.32786009998713483,2.9151710897285685,-2.5114415271572406,105.8,12.82,-23.26,69.16,64.37,162.57
0.1,659.58,187.69,-0.3413864016900908,2.910877579768663,-2.5219484092542466,105.8,13.33,-23.74,68.88,64.19,162.51
0.1005,659.14,188.29,-0.3568325655702407,2.9056590453051996,-2.529331151990182,105.8,13.76,-24.34,68.54,64.11,162.52
0.101,658.4,188.94,-0.37372735272954577,2.9004405108417366,-2.534095900848127,105.8,14.51,-24.99,68.2,64.03,162.56
0.1015,657.53,189.72,-0.3912679117120888,2.8949601769904745,-2.535649243882402,105.8,15.37,-25.77,67.82,63.9,162.66
0.102,656.61,190.56,-0.4101000143411076,2.8894274832616524,-2.535945949855241,105.8,16.3,-26.61,67.41,63.83,162.81
0.1025,655.63,191.51,-0.4296477019634441,2.8838249763627504,-2.535945949855241,105.8,17.27,-27.56,66.99,63.66,162.78
0.103,654.58,192.57,-0.4576253298729132,2.8780653898311694,-2.5407456052982256,105.8,18.32,-28.61,66.52,63.81,162.82
0.1035,653.31,193.81,-0.4839623482855076,2.87167748476887,-2.5434508656388166,105.8,19.59,-29.86,66.06,63.76,162.96
0.104,651.93,195.13,-0.5105437127933813,2.8665636700605264,-2.5452485547683708,105.8,20.97,-31.17,65.52,63.68,163.01
0.1045,650.45,196.68,-0.5518207496030472,2.859948872195468,-2.560188573165442,105.8,22.45,-32.73,65.0,63.67,163.01
