Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,700.86,220.23,-0.19137535248117823,2.971702304200665,-2.194402468532471,85.78,27.62,-23.92,119.21,125.6,261.99
0.0005,700.83,220.24,-0.1917767782091369,2.971580131153025,-2.19452464158011,85.78,27.65,-23.94,119.2,125.64,261.99
0.001,700.8,220.25,-0.19223056381465545,2.971423051520346,-2.199097404220335,85.78,27.68,-23.95,118.79,125.14,262.06
0.0015,700.78,220.26,-0.19008380883470244,2.9713532383502663,-2.1938090565867925,85.78,27.69,-23.96,119.14,125.56,262.07
0.002,700.75,220.26,-0.18980455615438332,2.9712834251801863,-2.1934425374438735,85.78,27.72,-23.96,119.13,125.6,262.07
0.0025,700.74,220.26,-0.1906423141953406,2.971231065302627,-2.195205319988388,85.78,27.74,-23.96,119.04,125.5,262.08
0.003,700.7,220.26,-0.1909564734606996,2.9712136120101067,-2.1956241990088667,85.78,27.77,-23.96,119.02,125.46,262.06
0.0035,700.7,220.27,-0.19048523456266112,2.9710216257923876,-2.195728918763986,85.78,27.77,-23.97,118.96,125.42,262.08
0.004,700.68,220.27,-0.19188149796425658,2.9709867192073474,-2.199149764097895,85.78,27.8,-23.97,118.73,125.19,262.11
0.0045,700.66,220.27,-0.1926494428351341,2.9709692659148272,-2.200179508356572,85.78,27.82,-23.97,118.66,125.11,262.12
0.005,700.65,220.29,-0.1922480171071754,2.9709692659148272,-2.2002667748191715,85.78,27.83,-23.98,118.63,125.08,262.14
0.0055,700.63,220.29,-0.19242255003237485,2.9707947329896283,-2.2008078268872895,85.78,27.84,-23.99,118.6,124.99,262.13
0.006,700.63,220.29,-0.193295214658372,2.970777279697108,-2.202518249554244,85.78,27.85,-23.99,118.55,124.94,262.13
0.0065,700.62,220.3,-0.19284142905285345,2.970655106649468,-2.202186636996365,85.78,27.86,-23.99,118.55,124.94,262.15
0.007,700.6,220.29,-0.19285888234537343,2.9707074665270286,-2.2024484363841643,85.78,27.88,-23.99,118.56,124.98,262.14
0.0075,700.6,220.31,-0.1930857751481327,2.970515480309309,-2.2026229693093637,85.78,27.88,-24.0,118.52,124.89,262.18
0.008,700.59,220.3,-0.19296360210049307,2.9705852934793886,-2.2030767549148824,85.78,27.89,-24.0,118.49,124.9,262.15
0.0085,700.58,220.31,-0.1927716158827737,2.970515480309309,-2.2033036477176413,85.78,27.9,-24.0,118.5,124.86,262.19
0.009,700.58,220.32,-0.19259708295757427,2.9704282138467093,-2.2037923399082002,85.78,27.9,-24.02,118.54,124.89,262.18
0.0095,700.57,220.32,-0.19202112430441615,2.970463120431749,-2.202186636996365,85.78,27.91,-24.02,118.53,124.93,262.22
0.01,700.57,220.32,-0.19228292369221528,2.9704107605541896,-2.2032861944251216,85.78,27.91,-24.02,118.54,124.9,262.22
0.0105,700.56,220.33,-0.19275416259025377,2.9704282138467093,-2.2032861944251216,85.78,27.91,-24.02,118.51,124.88,262.23
0.011,700.55,220.33,-0.1923178302772552,2.970340947384109,-2.202029557363686,85.78,27.92,-24.02,118.53,124.89,262.2
0.0115,700.55,220.33,-0.1915149788213378,2.970340947384109,-2.2008950933498896,85.78,27.93,-24.03,118.52,124.9,262.23
0.012,700.56,220.35,-0.1919338578418164,2.97020132104395,-2.2008776400573695,85.78,27.92,-24.04,118.54,124.92,262.24
0.0125,700.55,220.35,-0.1916022452839375,2.97016641445891,-2.2003191346967315,85.78,27.93,-24.04,118.53,124.93,262.24
0.013,700.55,220.34,-0.1914800722362979,2.97016641445891,-2.200336587989251,85.78,27.93,-24.04,118.55,124.93,262.23
0.0135,700.54,220.35,-0.19168951174653723,2.9700267881187505,-2.2004587610368906,85.78,27.94,-24.05,118.55,124.93,262.27
0.014,700.53,220.36,-0.19038051480754145,2.9698871617785914,-2.1988181515400163,85.78,27.95,-24.06,118.54,124.93,262.23
0.0145,700.53,220.37,-0.1913578991886583,2.969852255193551,-2.200336587989251,85.78,27.95,-24.06,118.54,124.92,262.24
0.015,700.53,220.36,-0.19270180271269394,2.9697300821459116,-2.2016979448058067,85.78,27.95,-24.06,118.53,124.91,262.26
0.0155,700.51,220.36,-0.1913578991886583,2.9697475354384313,-2.2005809340845306,85.78,27.97,-24.06,118.49,124.88,262.27
0.016,700.5,220.38,-0.18968238310674373,2.969555549220712,-2.1990450443427756,85.78,27.97,-24.07,118.42,124.81,262.25
0.0165,700.49,220.38,-0.19416787928436915,2.9694857360506326,-2.20695138585431,85.78,27.99,-24.07,118.01,124.31,262.28
0.017,700.49,220.38,-0.19350465416861132,2.969346109710473,-2.2067244930515506,85.78,27.99,-24.08,118.03,124.32,262.31
0.0175,700.49,220.38,-0.1939409864816099,2.9692937498329126,-2.207492437922428,85.78,27.99,-24.08,118.01,124.3,262.3
0.018,700.48,220.39,-0.19319049490325235,2.969206483370313,-2.20693393256179,85.78,28.0,-24.09,118.04,124.34,262.3
0.0185,700.47,220.39,-0.19502309061784637,2.969223936662833,-2.2095170198547414,85.78,28.01,-24.08,117.97,124.25,262.32
0.019,700.46,220.4,-0.19411551940680932,2.969084310322674,-2.208853794738984,85.78,28.02,-24.09,117.94,124.22,262.29
0.0195,700.46,220.41,-0.19287633563789336,2.969031950445114,-2.207492437922428,85.78,28.02,-24.11,117.97,124.23,262.33
0.02,700.45,220.42,-0.19392353318908997,2.9688923241049543,-2.2088887013240237,85.78,28.03,-24.12,117.92,124.19,262.33
0.0205,700.43,220.43,-0.19343484099853156,2.9688748708124346,-2.2082429295007855,85.78,28.05,-24.13,117.94,124.21,262.31
0.021,700.42,220.43,-0.19305086856309278,2.9688748708124346,-2.2075971576775477,85.78,28.05,-24.12,117.92,124.21,262.32
0.0215,700.42,220.43,-0.19327776136585206,2.9688923241049543,-2.2079985834055065,85.78,28.06,-24.12,117.91,124.19,262.34
0.022,700.4,220.44,-0.19392353318908997,2.9688050576423546,-2.208330195963385,85.78,28.07,-24.13,117.93,124.22,262.32
0.0225,700.39,220.45,-0.19439477208712844,2.9686479780096753,-2.2082080229157457,85.78,28.09,-24.14,117.93,124.25,262.32
