Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,629.71,231.14,-0.1606401043535581,2.9045245812914033,-2.7432910649921673,85.27,26.84,-29.34,105.67,115.91,267.07
0.0005,629.7,231.15,-0.16105898337403673,2.9045420345839235,-2.744373169128404,85.27,26.85,-29.34,105.65,115.88,267.07
0.001,629.69,231.14,-0.16111134325159657,2.904611847754003,-2.744565155346123,85.27,26.87,-29.34,105.64,115.87,267.07
0.0015,629.69,231.14,-0.16118115642167632,2.9045245812914033,-2.7447047816862824,85.27,26.87,-29.34,105.62,115.87,267.06
0.002,629.68,231.14,-0.16142550251695556,2.9045420345839235,-2.7450189409516415,85.27,26.87,-29.34,105.6,115.85,267.06
0.0025,629.67,231.13,-0.16133823605435582,2.904594394461483,-2.7448095014414022,85.27,26.88,-29.33,105.58,115.84,267.05
0.003,629.68,231.14,-0.16140804922443558,2.9045594878764436,-2.7449142211965216,85.27,26.88,-29.34,105.55,115.83,267.06
0.0035,629.66,231.14,-0.16149531568703532,2.9045245812914033,-2.7450887541217215,85.27,26.9,-29.33,105.53,115.81,267.06
0.004,629.67,231.13,-0.16170475519727465,2.904629301046523,-2.7453854600945604,85.27,26.89,-29.32,105.49,115.77,267.04
0.0045,629.66,231.14,-0.16182692824491424,2.9045594878764436,-2.7455250864347196,85.27,26.9,-29.34,105.49,115.78,267.04
0.005,629.66,231.13,-0.16175711507483448,2.904629301046523,-2.7455076331422004,85.27,26.9,-29.33,105.47,115.77,267.05
0.0055,629.66,231.14,-0.16200146117011366,2.904594394461483,-2.74557744631228,85.27,26.9,-29.33,105.45,115.76,267.03
0.006,629.66,231.15,-0.161896741414994,2.9045594878764436,-2.7456123528973198,85.27,26.9,-29.34,105.45,115.73,267.02
0.0065,629.65,231.16,-0.16137314263939573,2.9044373148288036,-2.741528282447653,85.27,26.9,-29.35,105.34,115.71,267.04
0.007,629.65,231.15,-0.16144295580947549,2.9045245812914033,-2.741633002202773,85.27,26.91,-29.35,105.33,115.72,267.02
0.0075,629.65,231.17,-0.16149531568703532,2.904402408243764,-2.7415806423252125,85.27,26.91,-29.37,105.32,115.71,267.04
0.008,629.65,231.16,-0.16240288689807236,2.9044896747063635,-2.746066138502838,85.27,26.91,-29.35,105.39,115.75,267.0
0.0085,629.65,231.17,-0.16231562043547265,2.9043500483662044,-2.7461534049654377,85.27,26.9,-29.37,105.39,115.71,267.02
0.009,629.65,231.17,-0.16175711507483448,2.904402408243764,-2.7418948015905715,85.27,26.91,-29.37,105.26,115.66,267.03
0.0095,629.65,231.18,-0.16250760665319203,2.9043325950736842,-2.7464152043532373,85.27,26.9,-29.38,105.37,115.74,267.03
0.01,629.65,231.18,-0.16175711507483448,2.9043500483662044,-2.741842441713012,85.27,26.91,-29.38,105.24,115.67,267.02
0.0105,629.65,231.19,-0.161896741414994,2.9042453286110845,-2.7419820680531717,85.27,26.91,-29.39,105.23,115.64,267.04
0.011,629.65,231.2,-0.16198400787759373,2.9041231555634446,-2.7419297081756118,85.27,26.9,-29.4,105.23,115.64,267.04
0.0115,629.66,231.2,-0.1619316480000339,2.9041580621484844,-2.741842441713012,85.27,26.89,-29.4,105.22,115.64,267.04
0.012,629.66,231.21,-0.1620887276327134,2.904105702270925,-2.742034427930731,85.27,26.89,-29.41,105.2,115.63,267.04
0.0125,629.66,231.23,-0.16219344738783303,2.903948622638245,-2.742139147685851,85.27,26.9,-29.43,105.19,115.62,267.04
0.013,629.66,231.25,-0.1621410875102732,2.9038788094681656,-2.7422089608559306,85.27,26.9,-29.45,105.2,115.62,267.07
0.0135,629.67,231.25,-0.16226326055791282,2.9037740897130457,-2.742191507563411,85.27,26.89,-29.45,105.18,115.6,267.06
0.014,629.68,231.26,-0.16231562043547265,2.903704276542966,-2.74233113390357,85.27,26.88,-29.46,105.18,115.6,267.03
0.0145,629.67,231.28,-0.1622981671429527,2.9035995567878463,-2.7422787740260106,85.27,26.89,-29.47,105.17,115.6,267.07
0.015,629.68,231.28,-0.16255996653075186,2.9035821034953266,-2.7428372793866487,85.27,26.88,-29.48,105.17,115.6,267.08
0.0155,629.68,231.3,-0.16255996653075186,2.9034250238626473,-2.7426976530464895,85.27,26.88,-29.49,105.15,115.58,267.06
0.016,629.69,231.31,-0.1626472329933516,2.9033203041075275,-2.7428896392642086,85.27,26.86,-29.5,105.16,115.58,267.09
0.0165,629.7,231.31,-0.16273449945595128,2.9032155843524077,-2.7428721859716885,85.27,26.86,-29.51,105.16,115.58,267.09
0.017,629.71,231.32,-0.16268213957839145,2.9031632244748478,-2.7429769057268083,85.27,26.84,-29.52,105.16,115.58,267.09
0.0175,629.72,231.33,-0.16285667250359087,2.903023598134688,-2.7431688919445274,85.27,26.83,-29.53,105.15,115.56,267.1
0.018,629.73,231.35,-0.1630661120138302,2.902866518502009,-2.743238705114607,85.27,26.83,-29.55,105.15,115.56,267.1
0.0185,629.75,231.35,-0.1637118838370681,2.902814158624449,-2.7465722839859166,85.27,26.81,-29.55,105.2,115.59,267.11
0.019,629.76,231.37,-0.16327555152406953,2.902709438869329,-2.743622677550046,85.27,26.8,-29.57,105.15,115.58,267.11
0.0195,629.77,231.39,-0.16376424371462792,2.9026047191142093,-2.746380297768197,85.27,26.79,-29.59,105.21,115.6,267.11
0.02,629.79,231.39,-0.16369443054454816,2.90255235923665,-2.746380297768197,85.27,26.77,-29.59,105.21,115.58,267.13
