Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,657.75,173.15,-0.2171887721181744,3.0622848923791706,-2.297725960250535,105.94,12.98,-16.2,74.66,67.68,163.17
0.0005,657.72,173.13,-0.2172411319957342,3.0619881864063316,-2.296434416604059,105.94,13.01,-16.17,74.64,67.63,163.18
0.001,657.71,173.12,-0.217921810404012,3.0616740271409726,-2.29613771063122,105.94,13.02,-16.17,74.61,67.65,163.18
0.0015,657.67,173.1,-0.21821851637685102,3.0616740271409726,-2.2953697657603422,105.94,13.06,-16.15,74.57,67.61,163.23
0.002,657.67,173.11,-0.21848031576465018,3.0613773211681337,-2.2939036891886673,105.94,13.06,-16.16,74.57,67.62,163.21
0.0025,657.64,173.09,-0.2183406894244906,3.061551854093333,-2.2939036891886673,105.94,13.09,-16.14,74.53,67.58,163.24
0.003,657.62,173.1,-0.21814870320677127,3.0614994942157736,-2.2921758132291927,105.94,13.11,-16.15,74.55,67.61,163.22
0.0035,657.63,173.07,-0.2187246618599294,3.0617612936035723,-2.2921234533516333,105.94,13.1,-16.12,74.51,67.6,163.21
0.004,657.59,173.08,-0.21895155466268865,3.0617612936035723,-2.292071093474073,105.94,13.14,-16.13,74.5,67.56,163.26
0.0045,657.56,173.08,-0.21923080734300773,3.0617962001886125,-2.291111162385476,105.94,13.17,-16.12,74.49,67.6,163.26
0.005,657.56,173.07,-0.21973695282608607,3.062180172624051,-2.290988989337837,105.94,13.17,-16.12,74.49,67.62,163.24
0.0055,657.51,173.05,-0.21968459294852627,3.0625641450594903,-2.290814456412637,105.94,13.23,-16.1,74.46,67.63,163.25
0.006,657.5,173.05,-0.2205921641595633,3.0625641450594903,-2.2910762558004367,105.94,13.23,-16.1,74.42,67.62,163.28
0.0065,657.45,173.04,-0.22071433720720293,3.062825944447289,-2.290343217514599,105.94,13.28,-16.09,74.4,67.62,163.28
0.007,657.43,173.04,-0.22160445512572,3.062930664202409,-2.290343217514599,105.94,13.3,-16.09,74.37,67.64,163.3
0.0075,657.41,173.01,-0.2221629604863582,3.063157557005168,-2.2894530995960816,105.94,13.32,-16.06,74.35,67.68,163.31
0.008,657.39,173.02,-0.22209314731627844,3.0631051971276078,-2.288056836194486,105.94,13.34,-16.07,74.3,67.66,163.33
0.0085,657.37,172.98,-0.22259929279935678,3.0635415294406068,-2.2877601302216473,105.94,13.36,-16.03,74.27,67.66,163.31
0.009,657.35,172.98,-0.2229309053572357,3.063489169563047,-2.2868351057180902,105.94,13.38,-16.03,74.25,67.66,163.31
0.0095,657.26,172.99,-0.2236115837655135,3.063332089930367,-2.2862242404798923,105.94,13.47,-16.04,74.23,67.67,163.34
0.01,657.27,172.96,-0.22389083644583258,3.0634019031004476,-2.2861020674322527,105.94,13.46,-16.01,74.19,67.66,163.34
0.0105,657.22,172.97,-0.22469368790174998,3.0630702905425684,-2.2851944962212154,105.94,13.51,-16.02,74.16,67.66,163.39
0.011,657.21,172.98,-0.22474604777930982,3.0627910378622496,-2.284234565132619,105.94,13.52,-16.03,74.15,67.67,163.41
0.0115,657.15,172.96,-0.22523473996986823,3.062895757617369,-2.2839553124522993,105.94,13.58,-16.0,74.13,67.68,163.43
0.012,657.16,172.96,-0.22553144594270727,3.06258159835201,-2.2833269939215812,105.94,13.57,-16.01,74.1,67.67,163.41
0.0125,657.13,172.93,-0.22584560520806624,3.0627386779846892,-2.2832746340440218,105.94,13.6,-15.98,74.06,67.66,163.38
0.013,657.12,172.92,-0.22584560520806624,3.0627386779846892,-2.282052903567626,105.94,13.61,-15.97,74.05,67.66,163.45
0.0135,657.14,172.95,-0.2264041105687044,3.0622848923791706,-2.281075519186509,105.94,13.6,-16.0,74.03,67.66,163.44
0.014,657.04,172.93,-0.22673572312658336,3.0624768785968906,-2.2810231593089494,105.94,13.69,-15.98,73.99,67.65,163.48
0.0145,657.01,172.93,-0.2268055362966631,3.06249433188941,-2.2805344671183905,105.94,13.72,-15.98,73.97,67.64,163.54
0.015,657.0,172.9,-0.2274338548273811,3.062808491154769,-2.2809358928463492,105.94,13.73,-15.95,73.92,67.59,163.49
0.0155,656.94,172.91,-0.2273989482423412,3.0627561312772094,-2.279574536029794,105.94,13.8,-15.96,73.89,67.58,163.48
