Time,xPosition5,yPosition5,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.01,762.12,260.76,-0.3361678672266278,3.0936833656225486,-2.451873439786674,52.47,18.58,-23.32,74.98,72.4,179.4
0.0105,761.53,261.23,-0.34353315667004386,3.0913795310099164,-2.4563240293792594,52.47,18.94,-23.17,74.86,72.48,179.32
0.011,761.13,261.72,-0.35571555484896433,3.0897040149280017,-2.4706182759530932,52.47,18.9,-23.01,74.65,72.11,179.42
0.0115,760.54,262.25,-0.36398841550341743,3.087661979703168,-2.4673021503743042,52.47,19.1,-23.07,74.41,72.09,179.16
0.012,760.11,262.8,-0.3789982470705687,3.084799639729898,-2.473149003368485,52.47,18.6,-22.98,74.59,72.02,179.48
0.0125,759.42,263.38,-0.3850719928675089,3.082234005729466,-2.478280271369348,52.47,18.29,-23.6,75.65,72.2,179.13
0.013,758.74,264.02,-0.39777798982202767,3.0801745172121127,-2.4855059344726045,52.47,18.25,-23.63,75.74,72.14,179.5
0.0135,758.24,264.68,-0.4102221873887472,3.0772249107762426,-2.474283467382281,52.47,18.38,-23.55,75.22,72.3,179.79
0.014,757.49,265.36,-0.4209036024109525,3.0742054911702925,-2.488385727738396,52.47,18.43,-23.63,75.71,72.33,178.98
0.0145,756.76,266.08,-0.43535492861746555,3.072303082285618,-2.492766504160901,52.47,18.47,-23.6,75.53,72.23,179.58
0.015,756.11,266.88,-0.45153413078345295,3.068498264516271,-2.4900437905277903,52.47,18.2,-23.58,75.73,72.53,178.85
0.0155,755.28,267.69,-0.4677831461195202,3.0651995922300013,-2.506048459768578,52.47,18.16,-23.46,76.04,72.48,179.77
0.016,754.41,268.54,-0.4854807847347427,3.0624070654268105,-2.5044078502717033,52.47,18.01,-23.63,75.9,72.35,179.4
0.0165,753.51,269.43,-0.5000193774038555,3.0586895141200627,-2.5173581933215012,52.47,18.03,-23.71,76.34,72.4,179.66
0.017,752.62,270.34,-0.5174377633387589,3.0558969873168715,-2.5126807109261566,52.47,18.0,-23.82,76.18,72.62,179.26
0.0175,751.65,271.36,-0.5325872212460697,3.0516209306494857,-2.522629087662524,52.47,18.03,-23.93,76.64,72.83,179.37
0.018,750.68,272.38,-0.5518382028955671,3.0481477254380165,-2.5206219590227303,52.47,17.89,-24.05,76.67,73.14,179.35
0.0185,749.61,273.5,-0.5685235505446329,3.0435924160903114,-2.534200620603247,52.47,17.8,-24.23,77.3,73.25,179.35
0.019,748.59,274.67,-0.5868146011055335,3.039194186375286,-2.532839263786691,52.47,17.66,-24.49,77.37,73.5,178.84
0.0195,747.46,275.85,-0.607601472496786,3.0351101159256193,-2.5449693020880515,52.47,17.46,-24.71,77.87,73.64,178.95
0.02,746.27,277.08,-0.6282836241329187,3.0300312078023155,-2.5467146313400457,52.47,17.48,-24.86,77.96,73.95,178.86
0.0205,745.03,278.38,-0.6530149396336784,3.0252839122368913,-2.556645554783894,52.47,17.35,-24.94,78.14,74.02,179.86
0.021,743.71,279.8,-0.6772924695289195,3.0202573639911474,-2.5644297232477884,52.47,17.16,-25.11,78.58,74.23,179.89
0.0215,742.31,281.21,-0.7035422214789143,3.0150213762351643,-2.5728422102424013,52.47,17.23,-25.13,78.53,74.25,179.51
0.022,740.91,282.75,-0.7300188662316682,3.009610855553982,-2.5815514032098528,52.47,16.92,-25.41,78.94,74.25,178.94
0.0225,739.41,284.3,-0.7547501817324279,3.003851269022401,-2.5846231826933628,52.47,16.91,-25.41,79.27,74.78,179.8
0.023,737.94,286.02,-0.7863930010710851,2.9968175921368636,-2.5985509101242776,52.47,16.62,-25.66,79.52,74.54,178.86
0.0235,736.27,287.76,-0.81566217262703,2.9909358325576427,-2.6083247539354457,52.47,16.48,-25.82,80.01,74.79,179.51
0.024,734.74,289.51,-0.8462403411219706,2.9847224604205427,-2.619861380291128,52.47,16.14,-25.91,80.46,74.97,179.76
0.0245,732.95,291.42,-0.8788430915492247,2.9772524512220073,-2.627052136809345,52.47,16.05,-26.06,80.76,75.38,179.45
0.025,731.12,293.37,-0.91107932283356,2.9700616947037903,-2.636913247083113,52.47,15.91,-26.3,81.02,75.87,179.56
0.0255,729.28,295.38,-0.9448514438596503,2.962836031600534,-2.646442744799002,52.47,15.69,-26.46,81.63,76.41,179.51
0.026,727.36,297.47,-0.9859364944515968,2.9543886380208813,-2.65632130836529,52.47,15.42,-26.64,81.76,76.41,179.55
0.0265,725.35,299.65,-1.0233738069068752,2.9455572720057903,-2.6671598030201746,52.47,15.17,-26.8,82.34,76.58,179.29
0.027,723.27,301.88,-1.059694108640877,2.937022611963538,-2.6723259776060777,52.47,15.0,-26.98,82.76,77.14,179.3
0.0275,721.14,304.18,-1.0992432694910685,2.9282436058260064,-2.6818554753219668,52.47,14.78,-27.11,83.3,77.52,179.29
0.028,719.02,306.5,-1.1444647504102416,2.9192900667632755,-2.6960799087257206,52.47,14.4,-27.21,83.66,77.49,179.2
0.0285,716.82,308.95,-1.184677136376191,2.909446409782028,-2.7055395932715296,52.47,14.21,-27.55,84.27,77.78,179.26
0.029,714.51,311.41,-1.228449994016209,2.8992362336578608,-2.7130794156401454,52.47,13.76,-27.46,84.89,78.63,179.16
0.0295,712.27,313.87,-1.273060609697184,2.8898114556970915,-2.724249522852909,52.47,13.5,-27.59,85.25,78.96,179.2
0.03,709.84,316.45,-1.323779877760139,2.879688546035524,-2.747776561169793,52.47,13.35,-27.77,86.11,78.42,179.15
0.0305,707.5,319.0,-1.3668546036993592,2.8699147022243556,-2.750481821510384,52.47,12.82,-27.83,86.55,79.62,179.1
0.031,705.04,321.59,-1.4156714628776406,2.8594252734198697,-2.772263530575273,52.47,12.62,-28.14,87.4,79.08,178.98
0.0315,702.65,324.16,-1.4638949101102439,2.8493547236358627,-2.7773947985761365,52.47,12.43,-28.2,87.19,80.13,178.77
0.032,700.21,326.74,-1.5063413175187461,2.838760575076257,-2.792509349898407,52.47,11.92,-28.24,88.42,80.4,178.69
0.0325,697.78,329.3,-1.5550534569419077,2.828061706761532,-2.808863084989594,52.47,11.81,-28.53,88.78,80.26,178.54
0.033,695.37,331.83,-1.5975696775204897,2.8182704096578437,-2.8123711967861027,52.47,11.47,-28.52,88.64,81.57,178.55
0.0335,692.92,334.33,-1.637747156901399,2.807990420363597,-2.826351284094577,52.47,11.12,-28.76,89.26,81.65,178.39
0.034,690.62,336.71,-1.6616581676537214,2.798757628620547,-2.820888403535835,52.47,11.2,-29.36,88.35,82.8,178.37
0.0345,688.12,339.2,-1.6896183422706708,2.7884252794487403,-2.8395459732396544,52.47,11.5,-29.68,88.85,81.78,178.21
0.035,685.82,341.54,-1.7087122442874885,2.7790354080730113,-2.845200840016116,52.47,11.12,-29.64,88.9,82.32,178.23
