Time,xPosition5,yPosition5,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,790.9,263.58,-0.15756832487004807,3.0064518096078725,-2.4069661181328597,53.51,19.74,-23.08,76.58,81.53,180.79
0.0005,790.93,263.58,-0.15788248413540704,3.0069230485059104,-2.405587308023785,53.51,19.71,-23.07,76.58,81.55,180.81
0.001,790.94,263.58,-0.15781267096532728,3.00718484789371,-2.4043481242548683,53.51,19.72,-23.07,76.58,81.55,180.83
0.0015,790.96,263.55,-0.15755087157752812,3.007813166424428,-2.4050462559556665,53.51,19.73,-23.04,76.55,81.54,180.83
0.002,790.99,263.52,-0.15823154998580594,3.008092419104747,-2.4052382421733856,53.51,19.75,-23.02,76.5,81.5,180.84
0.0025,791.01,263.46,-0.15774285779524752,3.008720737635465,-2.405081162540706,53.51,19.76,-22.99,76.52,81.54,180.85
0.003,791.02,263.4,-0.15803956376808653,3.0092443364110633,-2.405971280459223,53.51,19.8,-22.96,76.48,81.53,180.87
0.0035,791.04,263.34,-0.15844098949604524,3.009645762139022,-2.406529785819861,53.51,19.81,-22.95,76.46,81.5,180.87
0.004,791.08,263.26,-0.15840608291100536,3.01002973457446,-2.4067741319151406,53.51,19.82,-22.91,76.47,81.53,180.85
0.0045,791.1,263.18,-0.15905185473424324,3.010448613594939,-2.4086765407998145,53.51,19.84,-22.87,76.4,81.47,180.87
0.005,791.14,263.09,-0.1591914810744028,3.010762772860298,-2.4098633646911702,53.51,19.85,-22.82,76.33,81.43,180.83
0.0055,791.14,262.99,-0.15852825595864495,3.0111467452957372,-2.409723738351011,53.51,19.84,-22.92,76.37,81.38,180.82
0.006,791.15,262.84,-0.1566956602440509,3.0116703440713355,-2.4114167077254454,53.51,19.98,-22.98,76.3,81.28,180.83
0.0065,791.14,262.68,-0.1576904979176877,3.0122288494319736,-2.420160807277937,53.51,19.9,-23.0,76.47,81.2,180.83
0.007,791.14,262.5,-0.15727161889720903,3.0127699015000915,-2.3989899634512457,53.51,19.88,-22.97,76.41,81.26,180.82
0.0075,791.18,262.33,-0.15859806912872473,3.0130840607654505,-2.4246463034555625,53.51,19.82,-22.91,76.72,81.22,180.81
0.008,791.2,262.19,-0.15699236621688992,3.01336331344577,-2.407210464228139,53.51,19.86,-22.83,76.27,81.07,180.81
0.0085,791.2,262.03,-0.1566083937814512,3.0137123792961686,-2.4090779665277733,53.51,20.03,-22.74,76.18,81.14,180.78
0.009,791.19,261.84,-0.1543918256314184,3.0143232445343666,-2.4083623815344555,53.51,20.06,-22.89,76.23,81.08,180.81
0.0095,791.17,261.59,-0.15472343818929732,3.0150213762351643,-2.4139299818483173,53.51,19.95,-22.92,76.31,80.86,180.83
0.01,791.19,261.38,-0.15433946575385857,3.0152831756229634,-2.423250040053967,53.51,19.95,-23.01,76.47,80.82,180.81
0.0105,791.21,261.2,-0.15563100940033436,3.014969016357605,-2.4073500905682987,53.51,19.85,-22.85,76.3,80.91,180.78
0.011,791.19,261.01,-0.15463617172669758,3.0149515630650847,-2.406285439724582,53.51,19.94,-22.74,76.28,80.97,180.81
0.0115,791.16,260.79,-0.15243705686918474,3.0155275217182425,-2.406285439724582,53.51,20.12,-22.89,76.18,80.77,180.8
0.012,791.12,260.58,-0.1525417766243044,3.0157195079359624,-2.4288700002453885,53.51,19.92,-22.98,76.61,80.62,180.83
0.0125,791.1,260.35,-0.15156439224318757,3.0155973348883225,-2.40377216560171,53.51,19.92,-22.9,76.4,80.74,180.82
0.013,791.08,260.17,-0.15158184553570753,3.0150213762351643,-2.405761840948984,53.51,19.95,-22.84,76.3,80.64,180.89
0.0135,791.02,260.0,-0.1516865652908272,3.014585043922166,-2.41002044432385,53.51,20.05,-22.78,76.13,80.46,180.89
0.014,790.94,259.83,-0.15046483481443115,3.0142883379493264,-2.4263392728299973,53.51,20.17,-22.97,76.42,80.48,180.95
0.0145,790.85,259.69,-0.15018558213411207,3.01336331344577,-2.3984489113831273,53.51,20.05,-23.03,75.87,80.06,181.02
