Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0065,663.07,122.0,-0.24308945821777023,-3.0141312583166475,-2.335215632583373,72.91,28.86,-16.04,96.17,98.43,234.35
0.007,663.04,121.99,-0.24326399114296968,-3.014148711609167,-2.334849113440454,72.91,28.88,-16.03,96.12,98.39,234.34
0.0075,663.02,121.99,-0.24347343065320895,-3.0142883379493264,-2.3344825942975356,72.91,28.9,-16.03,96.08,98.37,234.34
0.008,663.01,122.0,-0.24366541687092835,-3.014393057704446,-2.333976448814457,72.91,28.91,-16.04,95.88,98.18,234.35
0.0085,662.99,121.98,-0.24431118869416624,-3.0143232445343666,-2.333801915889258,72.91,28.94,-16.02,95.76,98.08,234.41
0.009,662.96,121.98,-0.24431118869416624,-3.0144105109969663,-2.3330863308959398,72.91,28.96,-16.02,95.68,98.01,234.41
0.0095,662.95,121.98,-0.2439621228437674,-3.014393057704446,-2.332074039929783,72.91,28.97,-16.01,95.65,98.0,234.43
0.01,662.93,121.97,-0.24446826832684573,-3.014445417582006,-2.3319518668821435,72.91,28.99,-16.01,95.65,98.03,234.44
0.0105,662.91,121.96,-0.2451838533201634,-3.0144279642894865,-2.332405652487662,72.91,29.01,-16.0,95.64,98.04,234.45
0.011,662.9,121.95,-0.24464280125204516,-3.0144105109969663,-2.331864600419544,72.91,29.02,-15.99,95.63,98.03,234.47
0.0115,662.86,121.94,-0.2450267736874839,-3.0144105109969663,-2.3320042267597034,72.91,29.06,-15.98,95.64,98.04,234.49
0.012,662.84,121.93,-0.2454281994154426,-3.014445417582006,-2.3321438530998635,72.91,29.08,-15.97,95.63,98.04,234.5
0.0125,662.81,121.93,-0.2453409329528429,-3.014532684044606,-2.331463174691585,72.91,29.11,-15.97,95.62,98.05,234.48
0.013,662.78,121.93,-0.24609142453120045,-3.014567590629646,-2.3311839220112662,72.91,29.14,-15.96,95.58,98.04,234.48
0.0135,662.74,121.92,-0.24616123770128023,-3.0146199505072055,-2.330363617262829,72.91,29.18,-15.96,95.51,97.98,234.47
0.014,662.69,121.91,-0.2510307063143444,-3.0147072169698053,-2.3344651410050155,72.91,29.23,-15.95,95.47,97.95,234.46
0.0145,662.65,121.92,-0.2500882285182675,-3.0147944834324054,-2.33310378418846,72.91,29.27,-15.96,95.43,97.93,234.47
0.015,662.59,121.92,-0.2513797721647433,-3.0148992031875252,-2.333993902106977,72.91,29.33,-15.96,95.34,97.85,234.46
0.0155,662.56,121.92,-0.25225243679074044,-3.014969016357605,-2.334726940392815,72.91,29.37,-15.96,95.25,97.77,234.46
0.016,662.53,121.93,-0.2527236756887789,-3.0150737361127242,-2.3344825942975356,72.91,29.39,-15.97,95.13,97.65,234.45
0.0165,662.5,121.94,-0.2525840493486194,-3.015143549282804,-2.333801915889258,72.91,29.42,-15.98,95.06,97.6,234.43
0.017,662.48,121.96,-0.25253168947105953,-3.0153180822080032,-2.3332259572360994,72.91,29.44,-15.99,95.0,97.57,234.44
0.0175,662.44,121.96,-0.2525840493486194,-3.0153878953780833,-2.3330514243109004,72.91,29.48,-16.0,94.98,97.55,234.43
0.018,662.41,121.97,-0.25261895593365924,-3.015457708548163,-2.3328419848006607,72.91,29.51,-16.01,94.96,97.54,234.4
0.0185,662.39,121.98,-0.2527585822738188,-3.015579881595803,-2.3326674518754613,72.91,29.53,-16.02,94.95,97.55,234.39
0.019,662.36,122.0,-0.2522698900832604,-3.0157195079359624,-2.332091493222303,72.91,29.57,-16.03,94.92,97.54,234.39
0.0195,662.32,122.0,-0.25179865118522193,-3.015771867813522,-2.331306095058906,72.91,29.61,-16.04,94.9,97.52,234.37
0.02,662.31,122.02,-0.2513099589946635,-3.0158591342761216,-2.330293804092749,72.91,29.62,-16.06,94.89,97.52,234.34
0.0205,662.28,122.03,-0.2510481596068644,-3.015963854031241,-2.329054620323833,72.91,29.65,-16.07,94.85,97.5,234.34
0.021,662.25,122.03,-0.25108306619190424,-3.0160162139088014,-2.3283913952080755,72.91,29.67,-16.07,94.81,97.51,234.32
0.0215,662.23,122.03,-0.25080381351158515,-3.0158940408611614,-2.327640903629718,72.91,29.7,-16.07,94.76,97.47,234.31
0.022,662.2,122.02,-0.2516241182600225,-3.0158591342761216,-2.3282343155753957,72.91,29.73,-16.06,94.71,97.45,234.31
0.0225,662.16,122.01,-0.2501056818107874,-3.015789321106042,-2.326227186935602,72.91,29.76,-16.05,94.65,97.4,234.3
0.023,662.13,122.03,-0.25532421627425045,-3.0159464007387213,-2.330590510065588,72.91,29.8,-16.07,94.58,97.37,234.37
0.0235,662.07,122.03,-0.2559350815124485,-3.0158765875686417,-2.3307301364057476,72.91,29.85,-16.07,94.46,97.27,234.38
0.024,662.02,122.03,-0.25609216114512795,-3.015981307323761,-2.33015417775259,72.91,29.91,-16.07,94.35,97.2,234.4
0.0245,661.95,122.02,-0.25769786405696277,-3.0159114941536815,-2.331218828596306,72.91,29.97,-16.06,94.29,97.17,234.39
0.025,661.86,122.04,-0.2570695455262448,-3.0161732935414807,-2.3297702053171507,72.91,30.06,-16.08,94.25,97.16,234.38
0.0255,661.79,122.05,-0.25837854246524056,-3.01629546658912,-2.330642869943148,72.91,30.14,-16.09,94.2,97.14,234.36
0.026,661.74,122.05,-0.2590417675809984,-3.0163652797591998,-2.330555603480548,72.91,30.18,-16.09,94.16,97.16,234.35
0.0265,661.7,122.09,-0.25914648733611806,-3.0166445324395195,-2.328408848500595,72.91,30.22,-16.12,94.14,97.22,234.34
0.027,661.65,122.12,-0.2607521902479528,-3.016906331827318,-2.3286881011809144,72.91,30.27,-16.16,94.08,97.19,234.31
0.0275,661.63,122.13,-0.2601238717172349,-3.0170285048749577,-2.3276932635072773,72.91,30.3,-16.17,94.02,97.15,234.29
0.028,661.6,122.16,-0.26164230816646994,-3.0173426641403167,-2.3280248760651565,72.91,30.33,-16.2,93.91,97.08,234.25
0.0285,661.48,122.42,-0.2624626129149073,-3.019210166439951,-2.3255814151123646,72.91,30.45,-16.46,93.74,96.94,234.2
0.029,661.53,122.19,-0.26357962363618365,-3.0177091832832352,-2.327204571316719,72.91,30.4,-16.23,93.6,96.85,234.17
0.0295,661.5,122.21,-0.263474903881064,-3.017988435963555,-2.3263842665682817,72.91,30.43,-16.25,93.53,96.8,234.1
0.03,661.47,122.22,-0.26324801107830476,-3.0181106090111944,-2.3230332344044524,72.91,30.45,-16.26,93.54,96.91,234.08
0.0305,661.42,122.23,-0.2634399972960241,-3.0182676886438737,-2.322020943438296,72.91,30.5,-16.27,93.49,96.9,234.06
0.031,661.37,122.23,-0.2627069590101865,-3.018302595228914,-2.3212355452748987,72.91,30.55,-16.27,93.42,96.87,234.04
0.0315,661.3,122.23,-0.2631956512007449,-3.018320048521434,-2.3206072267441806,72.91,30.62,-16.27,93.23,96.72,234.01
0.032,661.2,122.23,-0.26488862057517937,-3.0183724083989936,-2.3209388393020594,72.91,30.72,-16.27,93.01,96.55,233.99
0.0325,661.09,122.26,-0.2669830156775726,-3.0187040209568723,-2.322317649411135,72.91,30.83,-16.3,92.95,96.51,233.97
0.033,660.98,122.25,-0.26614525763661534,-3.0188436472970324,-2.31764016701579,72.91,30.94,-16.29,92.96,96.61,233.96
0.0335,660.87,122.22,-0.26651177677953414,-3.0188261940045122,-2.317448180798071,72.91,31.05,-16.26,92.88,96.55,233.97
0.034,660.8,122.2,-0.2683443724941282,-3.0188611005895516,-2.3172736478728715,72.91,31.12,-16.24,92.67,96.39,233.94
0.0345,660.76,122.2,-0.269007597609886,-3.0190181802222313,-2.3161391838590752,72.91,31.16,-16.24,92.52,96.27,233.93
0.035,660.72,122.22,-0.26750661445317087,-3.0193497927801105,-2.310554130252693,72.91,31.2,-16.25,92.51,96.34,233.94
0.0355,660.68,122.22,-0.2686410784669672,-3.0195417789978296,-2.309664012334176,72.91,31.25,-16.26,92.37,96.27,233.86
0.036,660.61,122.24,-0.2711368992973191,-3.0198733915557088,-2.308861160878259,72.91,31.31,-16.27,92.12,96.09,233.82
0.0365,660.51,122.25,-0.27193975075323645,-3.0202399106986273,-2.30540540895931,72.91,31.42,-16.29,92.14,96.21,233.78
0.037,660.4,122.28,-0.27351054708003136,-3.0205715232565065,-2.303869519217555,72.91,31.52,-16.31,91.98,96.12,233.72
0.0375,660.27,122.29,-0.2751337032843861,-3.0209031358143856,-2.30231617618328,72.91,31.65,-16.33,91.7,95.9,233.64
0.038,659.9,122.52,-0.27525587633202575,-3.023032437501818,-2.2965391363591787,72.91,32.03,-16.56,91.71,96.02,233.64
0.0385,659.8,122.52,-0.2760238212029032,-3.0232244237195376,-2.2933626371205493,72.91,32.12,-16.56,91.58,95.97,233.62
0.039,659.73,122.54,-0.2782229360604161,-3.023730569202616,-2.2924550659095124,72.91,32.19,-16.58,91.25,95.71,233.61
0.0395,659.66,122.57,-0.2792701336116127,-3.024131994930575,-2.288353542167325,72.91,32.26,-16.6,91.28,95.84,233.55
0.04,659.52,122.6,-0.28167868797936485,-3.024585780536093,-2.288056836194486,72.91,32.41,-16.64,91.15,95.78,233.52
0.0405,659.2,122.69,-0.2832669375986797,-3.0254409918695706,-2.286119520724773,72.91,32.73,-16.73,91.04,95.71,233.48
0.041,658.97,122.71,-0.2845235746601156,-3.025877324182569,-2.2809358928463492,72.91,32.95,-16.75,90.9,95.71,233.43
0.0415,658.8,122.71,-0.2876651673137054,-3.0261391235703683,-2.2807090000435903,72.91,33.13,-16.75,90.72,95.59,233.36
0.042,658.68,122.73,-0.2891137905928607,-3.0264183762506875,-2.2775150475124404,72.91,33.24,-16.77,90.72,95.67,233.32
0.0425,658.57,122.78,-0.29176669105589204,-3.026941975026286,-2.274809787171849,72.91,33.36,-16.82,90.53,95.54,233.29
0.043,658.23,122.88,-0.29368655323308585,-3.0278495462373227,-2.271877634028499,72.91,33.69,-16.92,90.35,95.4,233.24
0.0435,657.98,122.88,-0.29778807697527254,-3.028006625870002,-2.268770947959949,72.91,33.94,-16.92,90.28,95.46,233.26
0.044,657.77,122.91,-0.30239574620053755,-3.0284604114755207,-2.2669208989528347,72.91,34.16,-16.95,90.08,95.35,233.24
0.0445,657.61,122.97,-0.3064972699427242,-3.029106183298759,-2.2609518729110145,72.91,34.31,-17.0,90.06,95.51,233.16
0.045,657.32,123.02,-0.31155872477350777,-3.0296472353668773,-2.258368785618063,72.91,34.6,-17.06,89.93,95.38,233.14
0.0455,657.0,123.06,-0.3188192944618042,-3.030013754509796,-2.2550875666243133,72.91,34.92,-17.1,90.0,95.62,233.15
0.046,656.73,123.1,-0.3254864522044225,-3.0304675401153145,-2.253359690664839,72.91,35.2,-17.14,89.84,95.57,233.14
0.0465,656.47,123.16,-0.3279648197422545,-3.0310609520609924,-2.250584617154168,72.91,35.45,-17.2,89.72,95.52,233.06
0.047,655.99,123.29,-0.33292155481791835,-3.03191616339447,-2.2503402710588887,72.91,35.94,-17.33,89.57,95.48,233.04
0.0475,655.68,123.33,-0.33752922404318336,-3.0321605094897484,-2.251003496174647,72.91,36.25,-17.37,89.28,95.27,233.07
0.048,655.2,123.47,-0.34159584120033015,-3.0332077070409453,-2.248978914242333,72.91,36.72,-17.51,89.25,95.35,232.99
0.0485,654.73,123.53,-0.3499908749024229,-3.0334345998437047,-2.250322817766369,72.91,37.19,-17.57,88.98,95.22,232.99
0.049,654.27,123.7,-0.3537084262091708,-3.034534157272461,-2.2477222771808973,72.91,37.66,-17.74,88.84,95.2,232.95
0.0495,653.72,123.77,-0.3605675701695085,-3.0346563303201006,-2.247477931085618,72.91,38.21,-17.81,88.6,95.12,232.91
0.05,653.16,123.95,-0.36438984123137613,-3.0355988081161773,-2.2440919923367493,72.91,38.77,-17.99,88.37,95.02,232.87
0.0505,652.62,124.05,-0.3713187983617936,-3.035790794333897,-2.242992434907993,72.91,39.3,-18.09,88.28,95.08,232.89
0.051,651.96,124.19,-0.37592646758705867,-3.036052593721696,-2.239484323111484,72.91,39.96,-18.23,88.11,95.09,232.76
0.0515,651.28,124.4,-0.383204490567875,-3.0368554451776135,-2.2396064961591238,72.91,40.64,-18.44,87.81,94.9,232.75
0.052,650.63,124.52,-0.389365502827415,-3.036698365544934,-2.2366394364307336,72.91,41.3,-18.56,87.77,95.06,232.7
0.0525,649.77,124.72,-0.40968113532062894,-3.0368554451776135,-2.2499213920384102,72.91,42.15,-18.76,87.58,95.02,232.63
0.053,648.98,124.97,-0.41643555952584704,-3.0372045110280124,-2.2482633292490157,72.91,42.94,-19.01,87.36,94.96,232.55
0.0535,648.15,125.17,-0.4261744967519754,-3.0375012170008513,-2.2491883537525728,72.91,43.77,-19.21,87.14,94.9,232.48
0.054,647.27,125.45,-0.4351454891072262,-3.038251708579209,-2.2487171148545344,72.91,44.65,-19.49,86.98,94.92,232.41
0.0545,646.34,125.72,-0.44539057181643293,-3.038845120524887,-2.2494676064328916,72.91,45.58,-19.76,86.83,94.95,232.39
0.055,645.33,126.0,-0.45317474028032767,-3.0393338127154452,-2.2406013338327604,72.91,46.59,-20.03,87.06,95.56,232.33
0.0555,644.21,126.37,-0.4652524187041284,-3.0399795845386834,-2.2480887963238163,72.91,47.72,-20.41,86.65,95.19,232.2
0.056,643.09,126.68,-0.47589892714129384,-3.0406428096544413,-2.246570359874581,72.91,48.83,-20.71,86.65,95.39,232.16
0.0565,641.94,127.03,-0.4881860450753339,-3.0417772736682376,-2.248455315466735,72.91,49.99,-21.07,86.51,95.4,232.11
0.057,640.75,127.38,-0.5005080695944139,-3.042440498783995,-2.2503402710588887,72.91,51.18,-21.41,86.41,95.56,232.07
0.0575,639.38,127.8,-0.5128300941134938,-3.0432084436548728,-2.2520332404333234,72.91,52.54,-21.84,86.27,95.69,231.95
0.058,638.07,128.21,-0.530946611749195,-3.0441858280359897,-2.258613131713342,72.91,53.85,-22.25,86.1,95.78,231.88
0.0585,636.57,128.63,-0.548487170731738,-3.0454250118049058,-2.2627844686256084,72.91,55.35,-22.67,86.12,96.14,231.86
0.059,635.1,129.05,-0.5638460681492881,-3.046070783628143,-2.2652802894559603,72.91,56.82,-23.09,86.13,96.52,231.74
0.0595,633.56,129.45,-0.5824687312680675,-3.0464198494785424,-2.2716856478107794,72.91,58.37,-23.49,85.96,96.73,231.68
0.06,631.77,129.97,-0.5999743836655707,-3.0483048050706962,-2.2731866309674946,72.91,60.15,-24.0,85.76,94.59,231.62
0.0605,630.06,130.48,-0.6179687282536322,-3.049578895424652,-2.276677289471483,72.91,61.86,-24.52,85.62,95.03,231.56
0.061,628.24,131.02,-0.6390697589102436,-3.0506435462683683,-2.2833793537991416,72.91,63.68,-25.06,85.4,95.37,231.47
0.0615,626.28,131.57,-0.6612703469956115,-3.052336515642803,-2.288562981677565,72.91,65.65,-25.61,85.21,95.86,231.41
0.062,624.31,132.13,-0.6836803745912187,-3.053662965874319,-2.2957537381957813,72.91,67.61,-26.17,84.95,96.22,231.34
0.0625,622.18,132.78,-0.7097206870309742,-3.0553384819562335,-2.2984764518288925,72.91,69.74,-26.82,84.79,94.61,231.24
0.063,620.04,133.43,-0.743667340982264,-3.0574328770586265,-2.3164533431244343,72.91,71.88,-27.47,84.16,95.09,231.13
0.0635,617.76,134.05,-0.7655712230947926,-3.0587244207051025,-2.3146556539948797,72.91,74.16,-28.09,84.16,96.32,231.05
0.064,615.31,134.8,-0.7941248096574199,-3.0612027882429347,-2.322282742826095,72.91,76.61,-28.83,84.05,96.76,230.88
0.0645,612.96,135.48,-0.8188910317432194,-3.063454262978007,-2.3267856922962404,72.91,78.96,-29.52,83.92,97.08,230.83
0.065,610.29,136.24,-0.8513192492452741,-3.0657580975906398,-2.3376416402436453,72.91,81.63,-30.27,83.73,97.27,230.68
0.0655,607.75,136.93,-0.882124310542974,-3.068096838788312,-2.3495273324497266,72.91,84.18,-30.97,83.55,97.49,230.58
0.066,604.95,137.75,-0.9131213580583933,-3.071430417659621,-2.359824775036493,72.91,86.98,-31.78,83.4,97.71,230.48
0.0665,602.08,138.54,-0.9379399400217527,-3.0741007714151727,-2.3625300353770844,72.91,89.84,-32.58,83.32,97.98,230.3
0.067,599.1,139.41,-0.9768607823412262,-3.07794049576956,-2.3794073692438698,72.91,92.82,-33.45,83.11,98.01,230.21
0.0675,596.06,140.25,-1.0080149094893252,-3.081815126708987,-2.3858825407687685,72.91,95.86,-34.29,83.17,98.29,230.17
0.068,592.96,141.01,-1.045242782434364,-3.0844854804645387,-2.3994437490567644,72.91,98.96,-35.05,83.09,98.47,229.99
0.0685,589.71,141.91,-1.0838669187809986,-3.0889186167646043,-2.4143139542837564,72.91,102.22,-35.95,82.99,98.71,229.94
0.069,586.25,142.92,-1.119454182229163,-3.0942942308607466,-2.422726441278369,72.91,105.67,-36.96,83.07,99.14,229.9
0.0695,582.79,143.85,-1.1549192726296877,-3.0986924605757724,-2.432744631184816,72.91,109.13,-37.89,83.25,99.34,230.02
0.07,579.14,144.88,-1.198587410514586,-3.104225154304595,-2.449412525541362,72.91,112.79,-38.92,83.25,99.6,230.14
0.0705,575.32,145.94,-1.239812087446692,-3.10567377758375,-2.4645270768636327,72.91,116.6,-39.98,83.53,100.06,229.47
0.071,570.82,147.4,-1.2851033815359447,-3.1099672875436557,-2.4813869574378984,72.91,121.1,-41.44,83.62,100.44,228.69
0.0715,566.94,148.45,-1.3271134566314482,-3.1153603549323186,-2.495314684868813,72.91,124.99,-42.49,83.95,100.78,229.21
0.072,562.95,149.53,-1.3742198931427752,-3.1220100593824167,-2.511109914599362,72.91,128.97,-43.57,84.23,101.2,229.95
0.0725,558.8,150.64,-1.4162125149457587,-3.1281885249344765,-2.5214771703562078,72.91,133.12,-44.68,84.49,101.64,227.92
0.073,554.17,151.94,-1.4696195900567854,-3.1333721528128997,-2.5444980631900127,72.91,137.76,-45.98,84.93,102.12,227.93
0.0735,549.86,153.09,-1.5169180127858315,-3.13948080519488,-2.560223479750482,72.91,142.06,-47.12,85.41,102.63,228.31
0.074,545.54,154.23,-1.5686844783999836,-3.1470904407335754,-2.5782352776310637,72.91,146.39,-48.27,85.93,103.11,227.56
0.0745,541.21,155.29,-1.6144121048022348,-3.1522915219045182,-2.592250271524578,72.91,150.72,-49.32,86.49,103.64,227.42
0.075,536.79,156.49,-1.6758826010574752,-3.1589237730620967,-2.619634487488369,72.91,155.13,-50.53,87.09,104.11,227.41
0.0755,532.12,157.69,-1.7267764020456298,-3.164421560205879,-2.6377684584165904,72.91,159.81,-51.73,87.79,104.65,227.53
0.076,527.25,158.95,-1.7733068799037985,-3.168872149798464,-2.652883009738861,72.91,164.68,-52.99,88.6,105.23,227.61
0.0765,522.68,160.04,-1.8330320469070447,-3.1781573014190743,-2.6777364982872602,72.91,169.24,-54.08,89.46,105.71,227.95
0.077,518.13,161.14,-1.8786375002616564,-3.1875646260873234,-2.686794757105111,72.91,173.79,-55.17,90.41,106.26,227.78
0.0775,513.57,162.22,-1.9383975738499422,-3.196727604660294,-2.713253948565345,72.91,178.35,-56.26,91.52,106.92,228.11
0.078,508.96,163.25,-1.9909494376274914,-3.202260298389116,-2.7367286270046685,72.91,182.96,-57.29,92.66,107.48,227.32
0.0785,504.42,164.29,-2.0368690502474625,-3.206972687369501,-2.7582310833892385,72.91,187.5,-58.33,93.82,108.1,226.37
0.079,499.81,165.36,-2.0940285832502767,-3.215699333629473,-2.783660530590796,72.91,192.12,-59.4,94.73,108.53,225.61
0.0795,495.38,166.3,-2.164435165275728,-3.2208131483378155,-2.8176595444196457,72.91,196.54,-60.34,94.92,108.36,226.61
0.08,490.86,167.29,-2.2316303414775094,-3.2267821743796365,-2.8446772412405177,72.91,201.06,-61.33,95.86,108.63,226.58
0.0805,486.41,168.22,-2.3058941011498684,-3.2295747011828273,-2.87776868385833,72.91,205.51,-62.26,96.75,109.01,226.22
0.081,482.04,169.12,-2.3706109098138177,-3.241931632286947,-2.8986777282972223,72.91,209.88,-63.16,97.55,109.17,227.03
0.0815,477.64,169.94,-2.4434784060845813,-3.239610344381795,-2.9405307237600464,72.91,214.29,-63.98,98.52,109.33,226.38
0.082,473.44,170.73,-2.5240777109416794,-3.254655082533986,-2.9657681847438844,72.91,218.49,-64.77,99.65,109.74,226.42
0.0825,469.26,171.45,-2.596020182708886,-3.2520196353634745,-3.005474425226755,72.91,222.67,-65.49,100.9,109.7,222.78
0.083,465.28,172.0,-2.646809263941921,-3.266680401080227,-3.0189658203446714,72.91,226.64,-66.04,102.65,109.29,225.29
0.0835,461.21,172.51,-2.6681720939863314,-3.2732253857752056,-3.026278749910528,72.91,230.72,-66.55,105.53,108.93,225.28
0.084,457.22,172.89,-2.6779284845049793,-3.2879734179545577,-3.0168365186572386,72.91,234.7,-66.93,109.14,108.64,226.39
0.0845,453.2,173.4,-2.6873358091732293,-3.290015453179391,-3.0152308157454035,72.91,238.72,-67.44,114.07,110.46,225.94
0.085,449.3,173.71,-2.6441040036013295,-3.2916037027987057,-2.9962416334837054,72.91,242.62,-67.75,118.65,110.2,226.24
0.0855,445.22,174.25,-2.621885962223442,-3.296979316894848,-2.984059235304785,72.91,246.7,-68.29,123.16,110.32,226.54
0.086,441.35,174.63,-2.5811674307744137,-3.2940646170440178,-2.9757165614802523,72.91,250.58,-68.66,127.75,109.18,227.2
0.0865,437.46,175.03,-2.5394540616517496,-3.298934085657082,-2.957565137259511,72.91,254.46,-69.07,133.82,109.35,227.3
0.087,433.47,175.58,-2.498927516420441,-3.304972924868982,-2.9451383929853114,72.91,258.45,-69.62,139.55,108.87,227.87
0.0875,430.38,175.2,-2.4553990048757024,-3.3241715466409203,-2.9164451800825244,72.91,261.55,-69.23,145.36,108.4,226.13
0.088,426.26,175.91,-2.4111025484600863,-3.335673266411563,-2.8966531463649092,72.91,265.67,-69.95,151.14,107.75,225.6
0.0885,422.43,176.11,-2.373351076739449,-3.3440857534061754,-2.8860764510978236,72.91,269.5,-70.14,156.56,106.62,225.83
0.089,418.36,176.84,-2.325441788772205,-3.3570011898709335,-2.8669127359109257,72.91,273.56,-70.87,162.47,104.81,225.95
