Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,714.2,122.33,-0.1753183233628304,3.0494741756695327,-2.245296269520625,72.8,27.0,-21.64,94.03,94.68,222.49
0.0005,714.1,122.47,-0.17643533408410678,3.0477113931250184,-2.2452090030580254,72.8,27.11,-21.78,93.89,94.57,222.52
0.001,714.05,122.6,-0.17804103699594157,3.0461056902131833,-2.2449122970851865,72.8,27.15,-21.91,93.78,94.51,222.56
0.0015,713.97,122.73,-0.18072884404401282,3.0444127208387486,-2.245976947928903,72.8,27.23,-22.04,93.7,94.42,222.59
0.002,713.75,122.98,-0.18235200024836756,3.042004166470997,-2.243516033683591,72.8,27.46,-22.29,93.66,94.44,222.63
0.0025,713.69,123.06,-0.18490018095627928,3.0405555431918416,-2.242887715152873,72.8,27.52,-22.37,93.45,94.25,222.63
0.003,713.61,123.11,-0.18802432031734911,3.0394559857630847,-2.2430622480780724,72.8,27.6,-22.42,93.28,94.11,222.62
0.0035,713.51,123.26,-0.18964747652170386,3.0378502828512506,-2.2405664272477206,72.8,27.7,-22.57,93.21,94.08,222.65
0.004,713.45,123.36,-0.1906074076103007,3.036384206279575,-2.2382276860500485,72.8,27.75,-22.67,93.21,94.08,222.62
0.0045,713.23,123.62,-0.19303341527057286,3.0340454650819026,-2.236953595696092,72.8,27.98,-22.93,92.96,93.82,222.64
0.005,713.05,123.84,-0.1961051947540829,3.0319859765645494,-2.2351035466889786,72.8,28.16,-23.15,92.82,93.72,222.55
0.0055,712.98,123.96,-0.19984019935335073,3.030327913775155,-2.2341261623078617,72.8,28.23,-23.27,92.74,93.68,222.46
0.006,712.82,124.04,-0.20416861589829668,3.029088730006239,-2.23452758803582,72.8,28.38,-23.35,92.73,93.7,222.64
0.0065,712.68,124.18,-0.20767672769480525,3.027448120509364,-2.235435159246857,72.8,28.53,-23.49,92.57,93.55,222.63
0.007,712.18,124.59,-0.21146409217163295,3.0242192613931747,-2.233061511464145,72.8,29.03,-23.9,92.33,93.36,222.62
0.0075,712.08,124.76,-0.21593213505673844,3.022264492630941,-2.2319794073279082,72.8,29.13,-24.07,92.19,93.28,222.64
0.008,711.97,124.88,-0.220382724649324,3.0205540699639863,-2.2316827013550693,72.8,29.24,-24.19,92.14,93.29,222.75
0.0085,711.74,125.03,-0.22519983338482835,3.0185469413241925,-2.2318048744027092,72.8,29.46,-24.34,92.13,93.35,222.75
0.009,711.5,125.25,-0.23150047198452786,3.0162256534190406,-2.23154307501491,72.8,29.71,-24.56,91.86,93.16,222.71
0.0095,711.01,125.77,-0.2350958502436362,3.012368475772133,-2.2252598897077305,72.8,30.19,-25.08,91.86,93.28,222.52
0.01,710.73,126.03,-0.24108232957797676,3.0099773746969007,-2.2258183950683685,72.8,30.47,-25.34,91.63,93.1,222.55
0.0105,710.29,126.34,-0.24907593755211077,3.0070975814311103,-2.2257834884833287,72.8,30.92,-25.65,91.39,92.96,222.77
0.011,709.96,126.58,-0.2539628594576949,3.004566854015718,-2.223148041312817,72.8,31.24,-25.89,91.46,93.14,222.75
0.0115,709.59,126.96,-0.2606649237853531,3.0011285553892897,-2.220058808536787,72.8,31.62,-26.27,91.1,92.89,222.53
0.012,709.02,127.32,-0.2691995838276054,2.9978124298105002,-2.218296025992273,72.8,32.19,-26.63,91.1,93.01,222.64
0.0125,708.63,127.59,-0.27652996668598157,2.995403875442748,-2.215904924917041,72.8,32.58,-26.9,90.85,92.9,222.64
0.013,708.09,127.94,-0.28607691769439053,2.9924019091293177,-2.216707776372958,72.8,33.11,-27.25,90.68,92.84,222.65
0.0135,707.66,128.23,-0.29534461602248047,2.9903075140269246,-2.2153115129713625,72.8,33.55,-27.54,90.61,92.93,222.19
0.014,706.96,128.66,-0.3046821275206501,2.9871659213733346,-2.2137407166445677,72.8,34.25,-27.97,90.36,92.83,222.56
0.0145,706.41,129.14,-0.3155206221755349,2.9838847023795854,-2.2159572847946007,72.8,34.8,-28.45,90.14,92.72,222.43
0.015,705.76,129.5,-0.32524210610914334,2.9814063348417537,-2.212780785555971,72.8,35.44,-28.81,90.12,92.88,222.44
0.0155,705.09,130.01,-0.3380528228187817,2.9780902092629646,-2.2134265573792087,72.8,36.12,-29.32,89.9,92.85,222.01
0.016,704.29,130.45,-0.3488738641811465,2.9754198555074134,-2.213688356767008,72.8,36.91,-29.77,89.51,92.6,222.36
0.0165,703.56,131.01,-0.35859534811475496,2.9721735430987035,-2.210267511433099,72.8,37.65,-30.32,89.55,92.85,222.32
0.017,702.73,131.5,-0.3719296635999916,2.969695175560872,-2.2159223782095605,72.8,38.47,-30.81,89.23,92.6,221.91
0.0175,701.91,132.11,-0.3842865947041115,2.966885195465161,-2.2165681500327987,72.8,39.29,-31.42,88.89,92.43,222.12
0.018,700.92,132.7,-0.3950901827739564,2.964633720730088,-2.211908120929974,72.8,40.29,-32.01,89.04,92.85,222.04
0.0185,700.04,133.35,-0.40999529458598793,2.9616317544166577,-2.215835111746961,72.8,41.17,-32.66,88.53,92.47,221.63
0.019,699.08,134.05,-0.4223173191050679,2.958559974933148,-2.2141945022500864,72.8,42.12,-33.36,88.35,92.45,221.55
0.0195,697.95,134.72,-0.43425537118870916,2.9567448325110735,-2.2138628896922072,72.8,43.25,-34.03,88.33,92.62,221.54
0.02,696.88,135.48,-0.4514992241984131,2.954074478755522,-2.21916869061827,72.8,44.33,-34.79,87.94,92.38,221.44
0.0205,695.76,136.27,-0.4686907173305572,2.9518753638980093,-2.221681964741142,72.8,45.44,-35.58,88.05,92.69,221.33
0.021,694.59,137.13,-0.484468493768586,2.9493620897751374,-2.2251551699526106,72.8,46.62,-36.44,87.66,92.5,221.17
0.0215,693.37,137.98,-0.5029166239621661,2.9475120407680238,-2.2298151990554356,72.8,47.84,-37.29,87.5,92.56,220.93
0.022,691.96,138.9,-0.5169141645631606,2.9451383929853114,-2.2291170673546374,72.8,49.25,-38.21,87.45,92.71,220.64
0.0225,690.68,140.14,-0.5294805351775197,2.941857173991562,-2.2270750321298043,72.8,50.52,-39.45,87.15,92.49,220.3
0.023,689.29,141.04,-0.5475795995207009,2.940862336317925,-2.2307751301440324,72.8,51.92,-40.35,87.26,92.73,220.21
0.0235,687.84,142.04,-0.5687155367623523,2.939151913650971,-2.237948433369729,72.8,53.37,-41.35,86.94,92.67,220.14
0.024,686.29,143.05,-0.5874429196362515,2.9378778232970153,-2.2408631332205595,72.8,54.91,-42.36,87.1,93.19,219.79
0.0245,684.63,144.15,-0.6095911478440594,2.93641174672534,-2.2487345681470536,72.8,56.57,-43.46,86.71,93.15,219.28
0.025,683.1,145.23,-0.6305525521605114,2.935521628806823,-2.255262099549513,72.8,58.11,-44.55,86.91,93.69,219.32
0.0255,681.37,146.37,-0.6594202979884976,2.935032936616264,-2.2708478897698225,72.8,59.84,-45.68,86.62,93.63,218.75
0.026,679.5,147.56,-0.6809925675431475,2.9346664174733457,-2.2769390888592826,72.8,61.7,-46.87,86.7,93.92,218.73
0.0265,677.87,148.71,-0.7061253087718659,2.9349631234461846,-2.2880393829019665,72.8,63.34,-48.02,86.59,93.97,218.53
