Time,xPosition5,yPosition5,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,843.05,262.27,-0.18004816563573506,2.928627578261445,-2.217126655393437,54.8,16.8,-25.25,75.97,76.93,174.66
0.0005,843.01,262.28,-0.18072884404401282,2.929255896792163,-2.218557825380072,54.8,16.79,-25.22,75.99,76.95,174.66
0.001,842.94,262.29,-0.18233454695584758,2.93005874824808,-2.2230782281427373,54.8,16.77,-25.19,75.94,76.85,174.66
0.0015,842.88,262.3,-0.1827359726838063,2.930774333241398,-2.2220135772990206,54.8,16.77,-25.17,76.05,76.96,174.63
0.002,842.82,262.31,-0.18374826364996302,2.931385198479596,-2.2208965665777445,54.8,16.79,-25.13,76.03,77.03,174.61
0.0025,842.76,262.31,-0.18364354389484336,2.9320309703028338,-2.2197621025639482,54.8,16.81,-25.14,76.06,77.04,174.64
0.003,842.7,262.29,-0.18416714267044165,2.9326418355410317,-2.2175629877064353,54.8,16.84,-25.08,76.0,77.05,174.6
0.0035,842.61,262.3,-0.1847954612011596,2.932868728343791,-2.210878376671297,54.8,16.9,-25.08,75.87,77.03,174.59
0.004,842.57,262.28,-0.18558085936455704,2.933497046874509,-2.213705810059528,54.8,16.91,-25.05,75.64,76.72,174.58
0.0045,842.51,262.24,-0.18626153777283486,2.9341428186977474,-2.214578474685525,54.8,16.95,-25.02,75.55,76.65,174.57
0.005,842.46,262.23,-0.18608700484763543,2.934422071378066,-2.2149449938284436,54.8,16.96,-25.0,75.65,76.71,174.57
0.0055,842.41,262.22,-0.18633135094291461,2.934823497106025,-2.2135661837193683,54.8,16.98,-24.99,75.68,76.78,174.58
0.006,842.39,262.19,-0.18688985630355281,2.9353470958816232,-2.2143515818827657,54.8,16.98,-24.96,75.76,76.8,174.6
0.0065,842.33,262.17,-0.1864884305755941,2.935800881487142,-2.2145086615154455,54.8,17.03,-24.96,75.75,76.78,174.64
