Time,xPosition4,yPosition4,Angle1,Angle2,Angle3,absInterPointDistance1,xInterPointDistance2,yInterPointDistance2,absInterPointDistance3,absInterPointDistance4,absInterPointDistance5
0.0,695.95,116.42,-0.14493214108560912,3.0697898081627466,-2.1119531146682586,73.31,33.72,-16.26,98.32,98.07,219.7
0.0005,695.99,116.35,-0.14550809973876724,3.0704355799859844,-2.1151994270769676,73.31,33.68,-16.19,98.34,98.06,219.67
0.001,695.91,116.46,-0.14704398948052227,3.069859621332826,-2.117922140710079,73.31,33.76,-16.29,98.41,98.12,219.62
0.0015,695.93,116.41,-0.14583971229664616,3.070226140475745,-2.118236299975438,73.31,33.74,-16.25,98.42,98.1,219.58
0.002,695.9,116.42,-0.14510667401080857,3.0703483135233847,-2.1184108329006377,73.31,33.77,-16.25,98.43,98.08,219.58
0.0025,695.97,116.35,-0.14643312424232427,3.070819552421423,-2.1190566047238755,73.31,33.7,-16.19,98.44,98.11,219.52
0.003,695.95,116.41,-0.14631095119468462,3.070557753033624,-2.119108964601435,73.31,33.72,-16.25,98.45,98.11,219.52
0.0035,695.94,116.41,-0.14501940754820883,3.0703832201084245,-2.11764288802976,73.31,33.73,-16.25,98.45,98.11,219.49
0.004,695.94,116.36,-0.1460142452218456,3.070714832666303,-2.118829711921116,73.31,33.73,-16.2,98.53,98.19,219.48
0.0045,695.9,116.41,-0.1463284044872046,3.070487939863544,-2.1194056705742743,73.31,33.78,-16.24,98.57,98.23,219.47
0.005,695.96,116.44,-0.14608405839192537,3.0702785003533046,-2.1194056705742743,73.31,33.72,-16.28,98.59,98.24,219.42
0.0055,695.94,116.37,-0.1445132620651305,3.070837005713943,-2.118759898751036,73.31,33.73,-16.21,98.61,98.27,219.4
0.006,695.94,116.41,-0.14582225900412624,3.0702959536458247,-2.1194580304518342,73.31,33.73,-16.24,98.67,98.32,219.4
0.0065,695.87,116.35,-0.14580480571160628,3.070819552421423,-2.1196500166695533,73.31,33.8,-16.19,98.71,98.38,219.4
0.007,695.96,116.3,-0.14461798182025015,3.071011538639142,-2.118759898751036,73.31,33.72,-16.13,98.69,98.36,219.38
0.0075,695.89,116.38,-0.14566517937144674,3.0703483135233847,-2.118829711921116,73.31,33.78,-16.22,98.73,98.41,219.42
0.008,695.93,116.35,-0.14474015486788974,3.070540299741104,-2.118218846682918,73.31,33.74,-16.19,98.69,98.36,219.38
0.0085,695.86,116.41,-0.14611896497696528,3.0700516075505457,-2.1190216981388357,73.31,33.82,-16.25,98.74,98.42,219.37
0.009,695.88,116.35,-0.14477506145292962,3.070365766815905,-2.118253753267958,73.31,33.79,-16.18,98.68,98.32,219.38
0.0095,695.86,116.39,-0.1451241273033285,3.0700865141355855,-2.1179745005876387,73.31,33.81,-16.23,98.69,98.35,219.39
0.01,695.87,116.34,-0.1463284044872046,3.0706624727887437,-2.119859456179793,73.31,33.8,-16.17,98.7,98.37,219.38
0.0105,695.81,116.4,-0.14493214108560912,3.0700516075505457,-2.117904687417559,73.31,33.87,-16.23,98.66,98.33,219.38
0.011,695.74,116.36,-0.1457698991265664,3.070313406938345,-2.1190042448463156,73.31,33.93,-16.2,98.62,98.29,219.41
0.0115,695.74,116.36,-0.14543828656868749,3.0703832201084245,-2.1184108329006377,73.31,33.93,-16.2,98.62,98.3,219.35
0.012,695.76,116.35,-0.14596188534428578,3.070487939863544,-2.118864618506156,73.31,33.91,-16.19,98.56,98.24,219.45
0.0125,695.69,116.4,-0.1454731931537274,3.0700865141355855,-2.117887234125039,73.31,33.98,-16.24,98.56,98.28,219.39
0.013,695.59,116.37,-0.14615387156200516,3.0702959536458247,-2.118829711921116,73.31,34.08,-16.21,98.53,98.25,219.35
0.0135,695.68,116.36,-0.14683454997028295,3.070400673400944,-2.119859456179793,73.31,33.99,-16.2,98.51,98.23,219.37
0.014,695.59,116.34,-0.1469392697254026,3.0707497392513434,-2.120365601662871,73.31,34.08,-16.17,98.51,98.24,219.4
0.0145,695.59,116.39,-0.14734069545336131,3.070208687183225,-2.120121255567592,73.31,34.08,-16.23,98.48,98.23,219.36
0.015,695.54,116.36,-0.14781193435139975,3.0705926596186637,-2.1213429860439876,73.31,34.13,-16.2,98.52,98.29,219.35
0.0155,695.52,116.3,-0.14817845349431857,3.0710464452241824,-2.1208019339758697,73.31,34.15,-16.14,98.5,98.3,219.39
0.016,695.48,116.27,-0.14849261275967754,3.071325697904501,-2.120103802275072,73.31,34.19,-16.11,98.36,98.19,219.41
0.0165,695.5,116.33,-0.14873695885495677,3.0708544590064633,-2.118306113145518,73.31,34.17,-16.17,98.3,98.16,219.42
0.017,695.43,116.29,-0.1488765851951163,3.0710813518092226,-2.1169098497439225,73.31,34.24,-16.12,98.26,98.16,219.41
0.0175,695.52,116.23,-0.14912093129039553,3.0713431511970213,-2.1161419048730448,73.31,34.15,-16.07,98.22,98.13,219.43
0.018,695.23,116.11,-0.14927801092307502,3.072093642775379,-2.1152692402470477,73.31,34.44,-15.94,98.14,98.11,219.48
0.0185,695.17,116.11,-0.14938273067819466,3.072111096067899,-2.1148503612265688,73.31,34.5,-15.95,97.97,97.95,219.48
0.019,694.91,115.89,-0.14980160969867332,3.073664439102174,-2.116054638410445,73.31,34.76,-15.72,97.85,97.85,219.49
0.0195,694.88,115.94,-0.15006340908647248,3.073315373251775,-2.117014569499042,73.31,34.79,-15.78,97.85,97.86,219.55
0.02,694.86,115.94,-0.15184364492350666,3.0729837606938957,-2.1163862509683242,73.31,34.81,-15.78,97.77,97.83,219.58
0.0205,694.8,115.82,-0.15170401858334712,3.073926238489973,-2.113384284654894,73.31,34.87,-15.66,97.72,97.84,219.56
0.021,694.77,115.77,-0.15212289760382575,3.0740833181226526,-2.1124941667363766,73.31,34.91,-15.61,97.65,97.8,219.59
0.0215,694.71,115.78,-0.15304792210738277,3.0740135049525725,-2.111848394913139,73.31,34.96,-15.62,97.4,97.59,219.58
0.022,694.64,115.74,-0.15247196345422465,3.074432383973051,-2.1106964776068224,73.31,35.04,-15.57,97.3,97.52,219.61
0.0225,694.56,115.78,-0.1533795346652617,3.073926238489973,-2.1112200763824207,73.31,35.11,-15.62,97.25,97.48,219.6
0.023,694.54,115.74,-0.15330972149518193,3.0740658648301324,-2.1070138328851145,73.31,35.14,-15.57,97.16,97.45,219.54
0.0235,694.5,115.7,-0.15437437233889845,3.0741880378777724,-2.1066124071571557,73.31,35.17,-15.54,97.04,97.36,219.58
0.024,694.47,115.73,-0.15508995733221612,3.0737691588572935,-2.1051288772929606,73.31,35.2,-15.56,96.87,97.22,219.57
